"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/03/2017 12:00:00 - 11/03/2017 13:00:00","BZN|DK1","Without Sequence","31.07","",""
"11/03/2017 13:00:00 - 11/03/2017 14:00:00","BZN|DK1","Without Sequence","30.19","",""
"11/03/2017 14:00:00 - 11/03/2017 15:00:00","BZN|DK1","Without Sequence","29.85","",""
"11/03/2017 15:00:00 - 11/03/2017 16:00:00","BZN|DK1","Without Sequence","29.98","",""
"11/03/2017 16:00:00 - 11/03/2017 17:00:00","BZN|DK1","Without Sequence","30.81","",""
"11/03/2017 17:00:00 - 11/03/2017 18:00:00","BZN|DK1","Without Sequence","32.68","",""
"11/03/2017 18:00:00 - 11/03/2017 19:00:00","BZN|DK1","Without Sequence","33.68","",""
"11/03/2017 19:00:00 - 11/03/2017 20:00:00","BZN|DK1","Without Sequence","33.01","",""
"11/03/2017 20:00:00 - 11/03/2017 21:00:00","BZN|DK1","Without Sequence","31.52","",""
"11/03/2017 21:00:00 - 11/03/2017 22:00:00","BZN|DK1","Without Sequence","31.23","",""
"11/03/2017 22:00:00 - 11/03/2017 23:00:00","BZN|DK1","Without Sequence","31.08","",""
"11/03/2017 23:00:00 - 12/03/2017 00:00:00","BZN|DK1","Without Sequence","30.05","",""
"12/03/2017 00:00:00 - 12/03/2017 01:00:00","BZN|DK1","Without Sequence","27.90","",""
"12/03/2017 01:00:00 - 12/03/2017 02:00:00","BZN|DK1","Without Sequence","25.40","",""
"12/03/2017 02:00:00 - 12/03/2017 03:00:00","BZN|DK1","Without Sequence","26.69","",""
"12/03/2017 03:00:00 - 12/03/2017 04:00:00","BZN|DK1","Without Sequence","26.90","",""
"12/03/2017 04:00:00 - 12/03/2017 05:00:00","BZN|DK1","Without Sequence","26.13","",""
"12/03/2017 05:00:00 - 12/03/2017 06:00:00","BZN|DK1","Without Sequence","28.51","",""
"12/03/2017 06:00:00 - 12/03/2017 07:00:00","BZN|DK1","Without Sequence","28.29","",""
"12/03/2017 07:00:00 - 12/03/2017 08:00:00","BZN|DK1","Without Sequence","28.75","",""
"12/03/2017 08:00:00 - 12/03/2017 09:00:00","BZN|DK1","Without Sequence","29.30","",""
"12/03/2017 09:00:00 - 12/03/2017 10:00:00","BZN|DK1","Without Sequence","29.59","",""
"12/03/2017 10:00:00 - 12/03/2017 11:00:00","BZN|DK1","Without Sequence","29.70","",""
"12/03/2017 11:00:00 - 12/03/2017 12:00:00","BZN|DK1","Without Sequence","29.43","",""
"12/03/2017 12:00:00 - 12/03/2017 13:00:00","BZN|DK1","Without Sequence","29.40","",""
"12/03/2017 13:00:00 - 12/03/2017 14:00:00","BZN|DK1","Without Sequence","28.98","",""
"12/03/2017 14:00:00 - 12/03/2017 15:00:00","BZN|DK1","Without Sequence","28.92","",""
"12/03/2017 15:00:00 - 12/03/2017 16:00:00","BZN|DK1","Without Sequence","28.90","",""
"12/03/2017 16:00:00 - 12/03/2017 17:00:00","BZN|DK1","Without Sequence","29.19","",""
"12/03/2017 17:00:00 - 12/03/2017 18:00:00","BZN|DK1","Without Sequence","29.70","",""
"12/03/2017 18:00:00 - 12/03/2017 19:00:00","BZN|DK1","Without Sequence","31.15","",""
"12/03/2017 19:00:00 - 12/03/2017 20:00:00","BZN|DK1","Without Sequence","31.35","",""
"12/03/2017 20:00:00 - 12/03/2017 21:00:00","BZN|DK1","Without Sequence","30.69","",""
"12/03/2017 21:00:00 - 12/03/2017 22:00:00","BZN|DK1","Without Sequence","30.62","",""
"12/03/2017 22:00:00 - 12/03/2017 23:00:00","BZN|DK1","Without Sequence","30.40","",""
"12/03/2017 23:00:00 - 13/03/2017 00:00:00","BZN|DK1","Without Sequence","29.34","",""
"13/03/2017 00:00:00 - 13/03/2017 01:00:00","BZN|DK1","Without Sequence","27.04","",""
"13/03/2017 01:00:00 - 13/03/2017 02:00:00","BZN|DK1","Without Sequence","26.82","",""
"13/03/2017 02:00:00 - 13/03/2017 03:00:00","BZN|DK1","Without Sequence","26.90","",""
"13/03/2017 03:00:00 - 13/03/2017 04:00:00","BZN|DK1","Without Sequence","27.02","",""
"13/03/2017 04:00:00 - 13/03/2017 05:00:00","BZN|DK1","Without Sequence","27.77","",""
"13/03/2017 05:00:00 - 13/03/2017 06:00:00","BZN|DK1","Without Sequence","29.64","",""
"13/03/2017 06:00:00 - 13/03/2017 07:00:00","BZN|DK1","Without Sequence","33.83","",""
"13/03/2017 07:00:00 - 13/03/2017 08:00:00","BZN|DK1","Without Sequence","40.01","",""
"13/03/2017 08:00:00 - 13/03/2017 09:00:00","BZN|DK1","Without Sequence","42.53","",""
"13/03/2017 09:00:00 - 13/03/2017 10:00:00","BZN|DK1","Without Sequence","40.00","",""
"13/03/2017 10:00:00 - 13/03/2017 11:00:00","BZN|DK1","Without Sequence","34.57","",""
"13/03/2017 11:00:00 - 13/03/2017 12:00:00","BZN|DK1","Without Sequence","32.89","",""
"13/03/2017 12:00:00 - 13/03/2017 13:00:00","BZN|DK1","Without Sequence","31.97","",""
"13/03/2017 13:00:00 - 13/03/2017 14:00:00","BZN|DK1","Without Sequence","32.20","",""
"13/03/2017 14:00:00 - 13/03/2017 15:00:00","BZN|DK1","Without Sequence","31.70","",""
"13/03/2017 15:00:00 - 13/03/2017 16:00:00","BZN|DK1","Without Sequence","31.78","",""
"13/03/2017 16:00:00 - 13/03/2017 17:00:00","BZN|DK1","Without Sequence","35.74","",""
"13/03/2017 17:00:00 - 13/03/2017 18:00:00","BZN|DK1","Without Sequence","40.82","",""
"13/03/2017 18:00:00 - 13/03/2017 19:00:00","BZN|DK1","Without Sequence","48.70","",""
"13/03/2017 19:00:00 - 13/03/2017 20:00:00","BZN|DK1","Without Sequence","47.75","",""
"13/03/2017 20:00:00 - 13/03/2017 21:00:00","BZN|DK1","Without Sequence","38.42","",""
"13/03/2017 21:00:00 - 13/03/2017 22:00:00","BZN|DK1","Without Sequence","31.30","",""
"13/03/2017 22:00:00 - 13/03/2017 23:00:00","BZN|DK1","Without Sequence","30.74","",""
"13/03/2017 23:00:00 - 14/03/2017 00:00:00","BZN|DK1","Without Sequence","30.18","",""
"14/03/2017 00:00:00 - 14/03/2017 01:00:00","BZN|DK1","Without Sequence","29.58","",""
"14/03/2017 01:00:00 - 14/03/2017 02:00:00","BZN|DK1","Without Sequence","28.61","",""
"14/03/2017 02:00:00 - 14/03/2017 03:00:00","BZN|DK1","Without Sequence","27.73","",""
"14/03/2017 03:00:00 - 14/03/2017 04:00:00","BZN|DK1","Without Sequence","27.75","",""
"14/03/2017 04:00:00 - 14/03/2017 05:00:00","BZN|DK1","Without Sequence","28.43","",""
"14/03/2017 05:00:00 - 14/03/2017 06:00:00","BZN|DK1","Without Sequence","29.49","",""
"14/03/2017 06:00:00 - 14/03/2017 07:00:00","BZN|DK1","Without Sequence","31.49","",""
"14/03/2017 07:00:00 - 14/03/2017 08:00:00","BZN|DK1","Without Sequence","32.87","",""
"14/03/2017 08:00:00 - 14/03/2017 09:00:00","BZN|DK1","Without Sequence","32.87","",""
"14/03/2017 09:00:00 - 14/03/2017 10:00:00","BZN|DK1","Without Sequence","31.94","",""
"14/03/2017 10:00:00 - 14/03/2017 11:00:00","BZN|DK1","Without Sequence","31.57","",""
"14/03/2017 11:00:00 - 14/03/2017 12:00:00","BZN|DK1","Without Sequence","31.20","",""
"14/03/2017 12:00:00 - 14/03/2017 13:00:00","BZN|DK1","Without Sequence","30.34","",""
"14/03/2017 13:00:00 - 14/03/2017 14:00:00","BZN|DK1","Without Sequence","29.84","",""
"14/03/2017 14:00:00 - 14/03/2017 15:00:00","BZN|DK1","Without Sequence","29.51","",""
"14/03/2017 15:00:00 - 14/03/2017 16:00:00","BZN|DK1","Without Sequence","29.43","",""
"14/03/2017 16:00:00 - 14/03/2017 17:00:00","BZN|DK1","Without Sequence","29.70","",""
"14/03/2017 17:00:00 - 14/03/2017 18:00:00","BZN|DK1","Without Sequence","29.98","",""
"14/03/2017 18:00:00 - 14/03/2017 19:00:00","BZN|DK1","Without Sequence","30.87","",""
"14/03/2017 19:00:00 - 14/03/2017 20:00:00","BZN|DK1","Without Sequence","30.31","",""
"14/03/2017 20:00:00 - 14/03/2017 21:00:00","BZN|DK1","Without Sequence","28.23","",""
"14/03/2017 21:00:00 - 14/03/2017 22:00:00","BZN|DK1","Without Sequence","25.50","",""
"14/03/2017 22:00:00 - 14/03/2017 23:00:00","BZN|DK1","Without Sequence","23.15","",""
"14/03/2017 23:00:00 - 15/03/2017 00:00:00","BZN|DK1","Without Sequence","8.36","",""
"15/03/2017 00:00:00 - 15/03/2017 01:00:00","BZN|DK1","Without Sequence","0.01","",""
"15/03/2017 01:00:00 - 15/03/2017 02:00:00","BZN|DK1","Without Sequence","-4.06","",""
"15/03/2017 02:00:00 - 15/03/2017 03:00:00","BZN|DK1","Without Sequence","-0.71","",""
"15/03/2017 03:00:00 - 15/03/2017 04:00:00","BZN|DK1","Without Sequence","0.05","",""
"15/03/2017 04:00:00 - 15/03/2017 05:00:00","BZN|DK1","Without Sequence","4.56","",""
"15/03/2017 05:00:00 - 15/03/2017 06:00:00","BZN|DK1","Without Sequence","23.59","",""
"15/03/2017 06:00:00 - 15/03/2017 07:00:00","BZN|DK1","Without Sequence","29.64","",""
"15/03/2017 07:00:00 - 15/03/2017 08:00:00","BZN|DK1","Without Sequence","30.85","",""
"15/03/2017 08:00:00 - 15/03/2017 09:00:00","BZN|DK1","Without Sequence","31.06","",""
"15/03/2017 09:00:00 - 15/03/2017 10:00:00","BZN|DK1","Without Sequence","30.63","",""
"15/03/2017 10:00:00 - 15/03/2017 11:00:00","BZN|DK1","Without Sequence","30.31","",""
"15/03/2017 11:00:00 - 15/03/2017 12:00:00","BZN|DK1","Without Sequence","29.87","",""
"15/03/2017 12:00:00 - 15/03/2017 13:00:00","BZN|DK1","Without Sequence","29.01","",""
"15/03/2017 13:00:00 - 15/03/2017 14:00:00","BZN|DK1","Without Sequence","28.36","",""
"15/03/2017 14:00:00 - 15/03/2017 15:00:00","BZN|DK1","Without Sequence","28.12","",""
"15/03/2017 15:00:00 - 15/03/2017 16:00:00","BZN|DK1","Without Sequence","27.89","",""
"15/03/2017 16:00:00 - 15/03/2017 17:00:00","BZN|DK1","Without Sequence","29.08","",""
"15/03/2017 17:00:00 - 15/03/2017 18:00:00","BZN|DK1","Without Sequence","30.45","",""
"15/03/2017 18:00:00 - 15/03/2017 19:00:00","BZN|DK1","Without Sequence","31.06","",""
"15/03/2017 19:00:00 - 15/03/2017 20:00:00","BZN|DK1","Without Sequence","30.95","",""
"15/03/2017 20:00:00 - 15/03/2017 21:00:00","BZN|DK1","Without Sequence","30.86","",""
"15/03/2017 21:00:00 - 15/03/2017 22:00:00","BZN|DK1","Without Sequence","30.69","",""
"15/03/2017 22:00:00 - 15/03/2017 23:00:00","BZN|DK1","Without Sequence","28.05","",""
"15/03/2017 23:00:00 - 16/03/2017 00:00:00","BZN|DK1","Without Sequence","23.60","",""
"16/03/2017 00:00:00 - 16/03/2017 01:00:00","BZN|DK1","Without Sequence","21.08","",""
"16/03/2017 01:00:00 - 16/03/2017 02:00:00","BZN|DK1","Without Sequence","21.03","",""
"16/03/2017 02:00:00 - 16/03/2017 03:00:00","BZN|DK1","Without Sequence","21.71","",""
"16/03/2017 03:00:00 - 16/03/2017 04:00:00","BZN|DK1","Without Sequence","25.92","",""
"16/03/2017 04:00:00 - 16/03/2017 05:00:00","BZN|DK1","Without Sequence","29.37","",""
"16/03/2017 05:00:00 - 16/03/2017 06:00:00","BZN|DK1","Without Sequence","29.70","",""
"16/03/2017 06:00:00 - 16/03/2017 07:00:00","BZN|DK1","Without Sequence","30.76","",""
"16/03/2017 07:00:00 - 16/03/2017 08:00:00","BZN|DK1","Without Sequence","32.52","",""
"16/03/2017 08:00:00 - 16/03/2017 09:00:00","BZN|DK1","Without Sequence","35.67","",""
"16/03/2017 09:00:00 - 16/03/2017 10:00:00","BZN|DK1","Without Sequence","35.28","",""
"16/03/2017 10:00:00 - 16/03/2017 11:00:00","BZN|DK1","Without Sequence","32.94","",""
"16/03/2017 11:00:00 - 16/03/2017 12:00:00","BZN|DK1","Without Sequence","31.87","",""
"16/03/2017 12:00:00 - 16/03/2017 13:00:00","BZN|DK1","Without Sequence","30.49","",""
"16/03/2017 13:00:00 - 16/03/2017 14:00:00","BZN|DK1","Without Sequence","30.45","",""
"16/03/2017 14:00:00 - 16/03/2017 15:00:00","BZN|DK1","Without Sequence","30.19","",""
"16/03/2017 15:00:00 - 16/03/2017 16:00:00","BZN|DK1","Without Sequence","30.28","",""
"16/03/2017 16:00:00 - 16/03/2017 17:00:00","BZN|DK1","Without Sequence","30.52","",""
"16/03/2017 17:00:00 - 16/03/2017 18:00:00","BZN|DK1","Without Sequence","30.69","",""
"16/03/2017 18:00:00 - 16/03/2017 19:00:00","BZN|DK1","Without Sequence","30.79","",""
"16/03/2017 19:00:00 - 16/03/2017 20:00:00","BZN|DK1","Without Sequence","30.56","",""
"16/03/2017 20:00:00 - 16/03/2017 21:00:00","BZN|DK1","Without Sequence","29.89","",""
"16/03/2017 21:00:00 - 16/03/2017 22:00:00","BZN|DK1","Without Sequence","28.58","",""
"16/03/2017 22:00:00 - 16/03/2017 23:00:00","BZN|DK1","Without Sequence","10.39","",""
"16/03/2017 23:00:00 - 17/03/2017 00:00:00","BZN|DK1","Without Sequence","9.24","",""
"17/03/2017 00:00:00 - 17/03/2017 01:00:00","BZN|DK1","Without Sequence","17.18","",""
"17/03/2017 01:00:00 - 17/03/2017 02:00:00","BZN|DK1","Without Sequence","17.02","",""
"17/03/2017 02:00:00 - 17/03/2017 03:00:00","BZN|DK1","Without Sequence","17.06","",""
"17/03/2017 03:00:00 - 17/03/2017 04:00:00","BZN|DK1","Without Sequence","18.71","",""
"17/03/2017 04:00:00 - 17/03/2017 05:00:00","BZN|DK1","Without Sequence","21.64","",""
"17/03/2017 05:00:00 - 17/03/2017 06:00:00","BZN|DK1","Without Sequence","25.99","",""
"17/03/2017 06:00:00 - 17/03/2017 07:00:00","BZN|DK1","Without Sequence","29.17","",""
"17/03/2017 07:00:00 - 17/03/2017 08:00:00","BZN|DK1","Without Sequence","30.63","",""
"17/03/2017 08:00:00 - 17/03/2017 09:00:00","BZN|DK1","Without Sequence","30.64","",""
"17/03/2017 09:00:00 - 17/03/2017 10:00:00","BZN|DK1","Without Sequence","30.20","",""
"17/03/2017 10:00:00 - 17/03/2017 11:00:00","BZN|DK1","Without Sequence","29.88","",""
"17/03/2017 11:00:00 - 17/03/2017 12:00:00","BZN|DK1","Without Sequence","29.33","",""
"17/03/2017 12:00:00 - 17/03/2017 13:00:00","BZN|DK1","Without Sequence","27.83","",""
"17/03/2017 13:00:00 - 17/03/2017 14:00:00","BZN|DK1","Without Sequence","25.44","",""
"17/03/2017 14:00:00 - 17/03/2017 15:00:00","BZN|DK1","Without Sequence","22.10","",""
"17/03/2017 15:00:00 - 17/03/2017 16:00:00","BZN|DK1","Without Sequence","22.78","",""
"17/03/2017 16:00:00 - 17/03/2017 17:00:00","BZN|DK1","Without Sequence","26.48","",""
"17/03/2017 17:00:00 - 17/03/2017 18:00:00","BZN|DK1","Without Sequence","29.60","",""
"17/03/2017 18:00:00 - 17/03/2017 19:00:00","BZN|DK1","Without Sequence","30.10","",""
"17/03/2017 19:00:00 - 17/03/2017 20:00:00","BZN|DK1","Without Sequence","29.97","",""
"17/03/2017 20:00:00 - 17/03/2017 21:00:00","BZN|DK1","Without Sequence","29.39","",""
"17/03/2017 21:00:00 - 17/03/2017 22:00:00","BZN|DK1","Without Sequence","27.91","",""
"17/03/2017 22:00:00 - 17/03/2017 23:00:00","BZN|DK1","Without Sequence","24.50","",""
"17/03/2017 23:00:00 - 18/03/2017 00:00:00","BZN|DK1","Without Sequence","14.96","",""
"18/03/2017 00:00:00 - 18/03/2017 01:00:00","BZN|DK1","Without Sequence","11.73","",""
"18/03/2017 01:00:00 - 18/03/2017 02:00:00","BZN|DK1","Without Sequence","9.42","",""
"18/03/2017 02:00:00 - 18/03/2017 03:00:00","BZN|DK1","Without Sequence","9.39","",""
"18/03/2017 03:00:00 - 18/03/2017 04:00:00","BZN|DK1","Without Sequence","20.94","",""
"18/03/2017 04:00:00 - 18/03/2017 05:00:00","BZN|DK1","Without Sequence","22.62","",""
"18/03/2017 05:00:00 - 18/03/2017 06:00:00","BZN|DK1","Without Sequence","22.05","",""
"18/03/2017 06:00:00 - 18/03/2017 07:00:00","BZN|DK1","Without Sequence","23.11","",""
"18/03/2017 07:00:00 - 18/03/2017 08:00:00","BZN|DK1","Without Sequence","26.32","",""
"18/03/2017 08:00:00 - 18/03/2017 09:00:00","BZN|DK1","Without Sequence","28.53","",""
"18/03/2017 09:00:00 - 18/03/2017 10:00:00","BZN|DK1","Without Sequence","28.91","",""
"18/03/2017 10:00:00 - 18/03/2017 11:00:00","BZN|DK1","Without Sequence","27.92","",""
"18/03/2017 11:00:00 - 18/03/2017 12:00:00","BZN|DK1","Without Sequence","26.83","",""
"18/03/2017 12:00:00 - 18/03/2017 13:00:00","BZN|DK1","Without Sequence","25.69","",""
"18/03/2017 13:00:00 - 18/03/2017 14:00:00","BZN|DK1","Without Sequence","17.01","",""
"18/03/2017 14:00:00 - 18/03/2017 15:00:00","BZN|DK1","Without Sequence","9.75","",""
"18/03/2017 15:00:00 - 18/03/2017 16:00:00","BZN|DK1","Without Sequence","14.36","",""
"18/03/2017 16:00:00 - 18/03/2017 17:00:00","BZN|DK1","Without Sequence","9.99","",""
"18/03/2017 17:00:00 - 18/03/2017 18:00:00","BZN|DK1","Without Sequence","27.44","",""
"18/03/2017 18:00:00 - 18/03/2017 19:00:00","BZN|DK1","Without Sequence","32.31","",""
"18/03/2017 19:00:00 - 18/03/2017 20:00:00","BZN|DK1","Without Sequence","31.04","",""
"18/03/2017 20:00:00 - 18/03/2017 21:00:00","BZN|DK1","Without Sequence","30.52","",""
"18/03/2017 21:00:00 - 18/03/2017 22:00:00","BZN|DK1","Without Sequence","30.22","",""
"18/03/2017 22:00:00 - 18/03/2017 23:00:00","BZN|DK1","Without Sequence","30.57","",""
"18/03/2017 23:00:00 - 19/03/2017 00:00:00","BZN|DK1","Without Sequence","29.06","",""
"19/03/2017 00:00:00 - 19/03/2017 01:00:00","BZN|DK1","Without Sequence","16.62","",""
"19/03/2017 01:00:00 - 19/03/2017 02:00:00","BZN|DK1","Without Sequence","15.79","",""
"19/03/2017 02:00:00 - 19/03/2017 03:00:00","BZN|DK1","Without Sequence","16.12","",""
"19/03/2017 03:00:00 - 19/03/2017 04:00:00","BZN|DK1","Without Sequence","12.67","",""
"19/03/2017 04:00:00 - 19/03/2017 05:00:00","BZN|DK1","Without Sequence","16.76","",""
"19/03/2017 05:00:00 - 19/03/2017 06:00:00","BZN|DK1","Without Sequence","18.89","",""
"19/03/2017 06:00:00 - 19/03/2017 07:00:00","BZN|DK1","Without Sequence","28.17","",""
"19/03/2017 07:00:00 - 19/03/2017 08:00:00","BZN|DK1","Without Sequence","28.42","",""
"19/03/2017 08:00:00 - 19/03/2017 09:00:00","BZN|DK1","Without Sequence","28.74","",""
"19/03/2017 09:00:00 - 19/03/2017 10:00:00","BZN|DK1","Without Sequence","18.44","",""
"19/03/2017 10:00:00 - 19/03/2017 11:00:00","BZN|DK1","Without Sequence","21.06","",""
"19/03/2017 11:00:00 - 19/03/2017 12:00:00","BZN|DK1","Without Sequence","17.63","",""
"19/03/2017 12:00:00 - 19/03/2017 13:00:00","BZN|DK1","Without Sequence","18.05","",""
"19/03/2017 13:00:00 - 19/03/2017 14:00:00","BZN|DK1","Without Sequence","11.35","",""
"19/03/2017 14:00:00 - 19/03/2017 15:00:00","BZN|DK1","Without Sequence","10.12","",""
"19/03/2017 15:00:00 - 19/03/2017 16:00:00","BZN|DK1","Without Sequence","9.44","",""
"19/03/2017 16:00:00 - 19/03/2017 17:00:00","BZN|DK1","Without Sequence","9.42","",""
"19/03/2017 17:00:00 - 19/03/2017 18:00:00","BZN|DK1","Without Sequence","10.15","",""
"19/03/2017 18:00:00 - 19/03/2017 19:00:00","BZN|DK1","Without Sequence","17.09","",""
"19/03/2017 19:00:00 - 19/03/2017 20:00:00","BZN|DK1","Without Sequence","16.72","",""
"19/03/2017 20:00:00 - 19/03/2017 21:00:00","BZN|DK1","Without Sequence","11.96","",""
"19/03/2017 21:00:00 - 19/03/2017 22:00:00","BZN|DK1","Without Sequence","9.47","",""
"19/03/2017 22:00:00 - 19/03/2017 23:00:00","BZN|DK1","Without Sequence","12.51","",""
"19/03/2017 23:00:00 - 20/03/2017 00:00:00","BZN|DK1","Without Sequence","10.12","",""
"20/03/2017 00:00:00 - 20/03/2017 01:00:00","BZN|DK1","Without Sequence","10.59","",""
"20/03/2017 01:00:00 - 20/03/2017 02:00:00","BZN|DK1","Without Sequence","13.87","",""
"20/03/2017 02:00:00 - 20/03/2017 03:00:00","BZN|DK1","Without Sequence","10.07","",""
"20/03/2017 03:00:00 - 20/03/2017 04:00:00","BZN|DK1","Without Sequence","16.36","",""
"20/03/2017 04:00:00 - 20/03/2017 05:00:00","BZN|DK1","Without Sequence","22.06","",""
"20/03/2017 05:00:00 - 20/03/2017 06:00:00","BZN|DK1","Without Sequence","26.08","",""
"20/03/2017 06:00:00 - 20/03/2017 07:00:00","BZN|DK1","Without Sequence","36.30","",""
"20/03/2017 07:00:00 - 20/03/2017 08:00:00","BZN|DK1","Without Sequence","39.26","",""
"20/03/2017 08:00:00 - 20/03/2017 09:00:00","BZN|DK1","Without Sequence","40.97","",""
"20/03/2017 09:00:00 - 20/03/2017 10:00:00","BZN|DK1","Without Sequence","38.40","",""
"20/03/2017 10:00:00 - 20/03/2017 11:00:00","BZN|DK1","Without Sequence","36.07","",""
"20/03/2017 11:00:00 - 20/03/2017 12:00:00","BZN|DK1","Without Sequence","32.93","",""
"20/03/2017 12:00:00 - 20/03/2017 13:00:00","BZN|DK1","Without Sequence","32.29","",""
"20/03/2017 13:00:00 - 20/03/2017 14:00:00","BZN|DK1","Without Sequence","31.96","",""
"20/03/2017 14:00:00 - 20/03/2017 15:00:00","BZN|DK1","Without Sequence","31.16","",""
"20/03/2017 15:00:00 - 20/03/2017 16:00:00","BZN|DK1","Without Sequence","30.82","",""
"20/03/2017 16:00:00 - 20/03/2017 17:00:00","BZN|DK1","Without Sequence","30.56","",""
"20/03/2017 17:00:00 - 20/03/2017 18:00:00","BZN|DK1","Without Sequence","31.16","",""
"20/03/2017 18:00:00 - 20/03/2017 19:00:00","BZN|DK1","Without Sequence","31.72","",""
"20/03/2017 19:00:00 - 20/03/2017 20:00:00","BZN|DK1","Without Sequence","31.04","",""
"20/03/2017 20:00:00 - 20/03/2017 21:00:00","BZN|DK1","Without Sequence","30.56","",""
"20/03/2017 21:00:00 - 20/03/2017 22:00:00","BZN|DK1","Without Sequence","27.60","",""
"20/03/2017 22:00:00 - 20/03/2017 23:00:00","BZN|DK1","Without Sequence","25.20","",""
"20/03/2017 23:00:00 - 21/03/2017 00:00:00","BZN|DK1","Without Sequence","10.75","",""
"21/03/2017 00:00:00 - 21/03/2017 01:00:00","BZN|DK1","Without Sequence","18.76","",""
"21/03/2017 01:00:00 - 21/03/2017 02:00:00","BZN|DK1","Without Sequence","17.48","",""
"21/03/2017 02:00:00 - 21/03/2017 03:00:00","BZN|DK1","Without Sequence","15.92","",""
"21/03/2017 03:00:00 - 21/03/2017 04:00:00","BZN|DK1","Without Sequence","18.02","",""
"21/03/2017 04:00:00 - 21/03/2017 05:00:00","BZN|DK1","Without Sequence","22.06","",""
"21/03/2017 05:00:00 - 21/03/2017 06:00:00","BZN|DK1","Without Sequence","23.99","",""
"21/03/2017 06:00:00 - 21/03/2017 07:00:00","BZN|DK1","Without Sequence","29.93","",""
"21/03/2017 07:00:00 - 21/03/2017 08:00:00","BZN|DK1","Without Sequence","31.17","",""
"21/03/2017 08:00:00 - 21/03/2017 09:00:00","BZN|DK1","Without Sequence","31.56","",""
"21/03/2017 09:00:00 - 21/03/2017 10:00:00","BZN|DK1","Without Sequence","30.84","",""
"21/03/2017 10:00:00 - 21/03/2017 11:00:00","BZN|DK1","Without Sequence","29.97","",""
"21/03/2017 11:00:00 - 21/03/2017 12:00:00","BZN|DK1","Without Sequence","29.69","",""
"21/03/2017 12:00:00 - 21/03/2017 13:00:00","BZN|DK1","Without Sequence","29.08","",""
"21/03/2017 13:00:00 - 21/03/2017 14:00:00","BZN|DK1","Without Sequence","28.86","",""
"21/03/2017 14:00:00 - 21/03/2017 15:00:00","BZN|DK1","Without Sequence","28.94","",""
"21/03/2017 15:00:00 - 21/03/2017 16:00:00","BZN|DK1","Without Sequence","29.37","",""
"21/03/2017 16:00:00 - 21/03/2017 17:00:00","BZN|DK1","Without Sequence","29.63","",""
