"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/07/2016 11:00:00 - 30/07/2016 12:00:00","BZN|DK1","Without Sequence","27.93","",""
"30/07/2016 12:00:00 - 30/07/2016 13:00:00","BZN|DK1","Without Sequence","26.33","",""
"30/07/2016 13:00:00 - 30/07/2016 14:00:00","BZN|DK1","Without Sequence","24.79","",""
"30/07/2016 14:00:00 - 30/07/2016 15:00:00","BZN|DK1","Without Sequence","23.99","",""
"30/07/2016 15:00:00 - 30/07/2016 16:00:00","BZN|DK1","Without Sequence","24.04","",""
"30/07/2016 16:00:00 - 30/07/2016 17:00:00","BZN|DK1","Without Sequence","25.04","",""
"30/07/2016 17:00:00 - 30/07/2016 18:00:00","BZN|DK1","Without Sequence","26.10","",""
"30/07/2016 18:00:00 - 30/07/2016 19:00:00","BZN|DK1","Without Sequence","29.73","",""
"30/07/2016 19:00:00 - 30/07/2016 20:00:00","BZN|DK1","Without Sequence","30.64","",""
"30/07/2016 20:00:00 - 30/07/2016 21:00:00","BZN|DK1","Without Sequence","30.40","",""
"30/07/2016 21:00:00 - 30/07/2016 22:00:00","BZN|DK1","Without Sequence","30.46","",""
"30/07/2016 22:00:00 - 30/07/2016 23:00:00","BZN|DK1","Without Sequence","30.37","",""
"30/07/2016 23:00:00 - 31/07/2016 00:00:00","BZN|DK1","Without Sequence","29.43","",""
"31/07/2016 00:00:00 - 31/07/2016 01:00:00","BZN|DK1","Without Sequence","27.42","",""
"31/07/2016 01:00:00 - 31/07/2016 02:00:00","BZN|DK1","Without Sequence","25.36","",""
"31/07/2016 02:00:00 - 31/07/2016 03:00:00","BZN|DK1","Without Sequence","23.80","",""
"31/07/2016 03:00:00 - 31/07/2016 04:00:00","BZN|DK1","Without Sequence","22.56","",""
"31/07/2016 04:00:00 - 31/07/2016 05:00:00","BZN|DK1","Without Sequence","22.14","",""
"31/07/2016 05:00:00 - 31/07/2016 06:00:00","BZN|DK1","Without Sequence","21.65","",""
"31/07/2016 06:00:00 - 31/07/2016 07:00:00","BZN|DK1","Without Sequence","20.98","",""
"31/07/2016 07:00:00 - 31/07/2016 08:00:00","BZN|DK1","Without Sequence","21.99","",""
"31/07/2016 08:00:00 - 31/07/2016 09:00:00","BZN|DK1","Without Sequence","23.80","",""
"31/07/2016 09:00:00 - 31/07/2016 10:00:00","BZN|DK1","Without Sequence","25.12","",""
"31/07/2016 10:00:00 - 31/07/2016 11:00:00","BZN|DK1","Without Sequence","25.28","",""
"31/07/2016 11:00:00 - 31/07/2016 12:00:00","BZN|DK1","Without Sequence","26.77","",""
"31/07/2016 12:00:00 - 31/07/2016 13:00:00","BZN|DK1","Without Sequence","26.34","",""
"31/07/2016 13:00:00 - 31/07/2016 14:00:00","BZN|DK1","Without Sequence","25.56","",""
"31/07/2016 14:00:00 - 31/07/2016 15:00:00","BZN|DK1","Without Sequence","24.35","",""
"31/07/2016 15:00:00 - 31/07/2016 16:00:00","BZN|DK1","Without Sequence","23.32","",""
"31/07/2016 16:00:00 - 31/07/2016 17:00:00","BZN|DK1","Without Sequence","22.78","",""
"31/07/2016 17:00:00 - 31/07/2016 18:00:00","BZN|DK1","Without Sequence","25.25","",""
"31/07/2016 18:00:00 - 31/07/2016 19:00:00","BZN|DK1","Without Sequence","25.09","",""
"31/07/2016 19:00:00 - 31/07/2016 20:00:00","BZN|DK1","Without Sequence","28.23","",""
"31/07/2016 20:00:00 - 31/07/2016 21:00:00","BZN|DK1","Without Sequence","28.92","",""
"31/07/2016 21:00:00 - 31/07/2016 22:00:00","BZN|DK1","Without Sequence","30.19","",""
"31/07/2016 22:00:00 - 31/07/2016 23:00:00","BZN|DK1","Without Sequence","30.64","",""
"31/07/2016 23:00:00 - 01/08/2016 00:00:00","BZN|DK1","Without Sequence","27.78","",""
"01/08/2016 00:00:00 - 01/08/2016 01:00:00","BZN|DK1","Without Sequence","24.91","",""
"01/08/2016 01:00:00 - 01/08/2016 02:00:00","BZN|DK1","Without Sequence","23.79","",""
"01/08/2016 02:00:00 - 01/08/2016 03:00:00","BZN|DK1","Without Sequence","22.55","",""
"01/08/2016 03:00:00 - 01/08/2016 04:00:00","BZN|DK1","Without Sequence","22.14","",""
"01/08/2016 04:00:00 - 01/08/2016 05:00:00","BZN|DK1","Without Sequence","21.91","",""
"01/08/2016 05:00:00 - 01/08/2016 06:00:00","BZN|DK1","Without Sequence","23.16","",""
"01/08/2016 06:00:00 - 01/08/2016 07:00:00","BZN|DK1","Without Sequence","25.62","",""
"01/08/2016 07:00:00 - 01/08/2016 08:00:00","BZN|DK1","Without Sequence","26.06","",""
"01/08/2016 08:00:00 - 01/08/2016 09:00:00","BZN|DK1","Without Sequence","32.43","",""
"01/08/2016 09:00:00 - 01/08/2016 10:00:00","BZN|DK1","Without Sequence","32.52","",""
"01/08/2016 10:00:00 - 01/08/2016 11:00:00","BZN|DK1","Without Sequence","30.13","",""
"01/08/2016 11:00:00 - 01/08/2016 12:00:00","BZN|DK1","Without Sequence","29.80","",""
"01/08/2016 12:00:00 - 01/08/2016 13:00:00","BZN|DK1","Without Sequence","25.86","",""
"01/08/2016 13:00:00 - 01/08/2016 14:00:00","BZN|DK1","Without Sequence","25.75","",""
"01/08/2016 14:00:00 - 01/08/2016 15:00:00","BZN|DK1","Without Sequence","25.44","",""
"01/08/2016 15:00:00 - 01/08/2016 16:00:00","BZN|DK1","Without Sequence","24.22","",""
"01/08/2016 16:00:00 - 01/08/2016 17:00:00","BZN|DK1","Without Sequence","24.06","",""
"01/08/2016 17:00:00 - 01/08/2016 18:00:00","BZN|DK1","Without Sequence","25.77","",""
"01/08/2016 18:00:00 - 01/08/2016 19:00:00","BZN|DK1","Without Sequence","25.91","",""
"01/08/2016 19:00:00 - 01/08/2016 20:00:00","BZN|DK1","Without Sequence","26.05","",""
"01/08/2016 20:00:00 - 01/08/2016 21:00:00","BZN|DK1","Without Sequence","27.40","",""
"01/08/2016 21:00:00 - 01/08/2016 22:00:00","BZN|DK1","Without Sequence","30.78","",""
"01/08/2016 22:00:00 - 01/08/2016 23:00:00","BZN|DK1","Without Sequence","30.79","",""
"01/08/2016 23:00:00 - 02/08/2016 00:00:00","BZN|DK1","Without Sequence","29.38","",""
"02/08/2016 00:00:00 - 02/08/2016 01:00:00","BZN|DK1","Without Sequence","26.82","",""
"02/08/2016 01:00:00 - 02/08/2016 02:00:00","BZN|DK1","Without Sequence","25.25","",""
"02/08/2016 02:00:00 - 02/08/2016 03:00:00","BZN|DK1","Without Sequence","24.74","",""
"02/08/2016 03:00:00 - 02/08/2016 04:00:00","BZN|DK1","Without Sequence","24.63","",""
"02/08/2016 04:00:00 - 02/08/2016 05:00:00","BZN|DK1","Without Sequence","24.27","",""
"02/08/2016 05:00:00 - 02/08/2016 06:00:00","BZN|DK1","Without Sequence","25.90","",""
"02/08/2016 06:00:00 - 02/08/2016 07:00:00","BZN|DK1","Without Sequence","30.43","",""
"02/08/2016 07:00:00 - 02/08/2016 08:00:00","BZN|DK1","Without Sequence","32.73","",""
"02/08/2016 08:00:00 - 02/08/2016 09:00:00","BZN|DK1","Without Sequence","33.65","",""
"02/08/2016 09:00:00 - 02/08/2016 10:00:00","BZN|DK1","Without Sequence","34.86","",""
"02/08/2016 10:00:00 - 02/08/2016 11:00:00","BZN|DK1","Without Sequence","36.08","",""
"02/08/2016 11:00:00 - 02/08/2016 12:00:00","BZN|DK1","Without Sequence","37.04","",""
"02/08/2016 12:00:00 - 02/08/2016 13:00:00","BZN|DK1","Without Sequence","36.77","",""
"02/08/2016 13:00:00 - 02/08/2016 14:00:00","BZN|DK1","Without Sequence","35.00","",""
"02/08/2016 14:00:00 - 02/08/2016 15:00:00","BZN|DK1","Without Sequence","34.25","",""
"02/08/2016 15:00:00 - 02/08/2016 16:00:00","BZN|DK1","Without Sequence","33.58","",""
"02/08/2016 16:00:00 - 02/08/2016 17:00:00","BZN|DK1","Without Sequence","32.74","",""
"02/08/2016 17:00:00 - 02/08/2016 18:00:00","BZN|DK1","Without Sequence","33.94","",""
"02/08/2016 18:00:00 - 02/08/2016 19:00:00","BZN|DK1","Without Sequence","35.06","",""
"02/08/2016 19:00:00 - 02/08/2016 20:00:00","BZN|DK1","Without Sequence","34.11","",""
"02/08/2016 20:00:00 - 02/08/2016 21:00:00","BZN|DK1","Without Sequence","32.83","",""
"02/08/2016 21:00:00 - 02/08/2016 22:00:00","BZN|DK1","Without Sequence","32.40","",""
"02/08/2016 22:00:00 - 02/08/2016 23:00:00","BZN|DK1","Without Sequence","31.19","",""
"02/08/2016 23:00:00 - 03/08/2016 00:00:00","BZN|DK1","Without Sequence","28.98","",""
"03/08/2016 00:00:00 - 03/08/2016 01:00:00","BZN|DK1","Without Sequence","26.03","",""
"03/08/2016 01:00:00 - 03/08/2016 02:00:00","BZN|DK1","Without Sequence","24.53","",""
"03/08/2016 02:00:00 - 03/08/2016 03:00:00","BZN|DK1","Without Sequence","23.74","",""
"03/08/2016 03:00:00 - 03/08/2016 04:00:00","BZN|DK1","Without Sequence","22.69","",""
"03/08/2016 04:00:00 - 03/08/2016 05:00:00","BZN|DK1","Without Sequence","22.48","",""
"03/08/2016 05:00:00 - 03/08/2016 06:00:00","BZN|DK1","Without Sequence","23.66","",""
"03/08/2016 06:00:00 - 03/08/2016 07:00:00","BZN|DK1","Without Sequence","27.06","",""
"03/08/2016 07:00:00 - 03/08/2016 08:00:00","BZN|DK1","Without Sequence","28.22","",""
"03/08/2016 08:00:00 - 03/08/2016 09:00:00","BZN|DK1","Without Sequence","27.69","",""
"03/08/2016 09:00:00 - 03/08/2016 10:00:00","BZN|DK1","Without Sequence","28.17","",""
"03/08/2016 10:00:00 - 03/08/2016 11:00:00","BZN|DK1","Without Sequence","25.12","",""
"03/08/2016 11:00:00 - 03/08/2016 12:00:00","BZN|DK1","Without Sequence","23.23","",""
"03/08/2016 12:00:00 - 03/08/2016 13:00:00","BZN|DK1","Without Sequence","22.94","",""
"03/08/2016 13:00:00 - 03/08/2016 14:00:00","BZN|DK1","Without Sequence","22.89","",""
"03/08/2016 14:00:00 - 03/08/2016 15:00:00","BZN|DK1","Without Sequence","22.75","",""
"03/08/2016 15:00:00 - 03/08/2016 16:00:00","BZN|DK1","Without Sequence","22.28","",""
"03/08/2016 16:00:00 - 03/08/2016 17:00:00","BZN|DK1","Without Sequence","22.13","",""
"03/08/2016 17:00:00 - 03/08/2016 18:00:00","BZN|DK1","Without Sequence","23.05","",""
"03/08/2016 18:00:00 - 03/08/2016 19:00:00","BZN|DK1","Without Sequence","23.69","",""
"03/08/2016 19:00:00 - 03/08/2016 20:00:00","BZN|DK1","Without Sequence","23.31","",""
"03/08/2016 20:00:00 - 03/08/2016 21:00:00","BZN|DK1","Without Sequence","23.23","",""
"03/08/2016 21:00:00 - 03/08/2016 22:00:00","BZN|DK1","Without Sequence","23.15","",""
"03/08/2016 22:00:00 - 03/08/2016 23:00:00","BZN|DK1","Without Sequence","23.10","",""
"03/08/2016 23:00:00 - 04/08/2016 00:00:00","BZN|DK1","Without Sequence","22.67","",""
"04/08/2016 00:00:00 - 04/08/2016 01:00:00","BZN|DK1","Without Sequence","21.70","",""
"04/08/2016 01:00:00 - 04/08/2016 02:00:00","BZN|DK1","Without Sequence","21.42","",""
"04/08/2016 02:00:00 - 04/08/2016 03:00:00","BZN|DK1","Without Sequence","20.05","",""
"04/08/2016 03:00:00 - 04/08/2016 04:00:00","BZN|DK1","Without Sequence","19.42","",""
"04/08/2016 04:00:00 - 04/08/2016 05:00:00","BZN|DK1","Without Sequence","19.83","",""
"04/08/2016 05:00:00 - 04/08/2016 06:00:00","BZN|DK1","Without Sequence","21.43","",""
"04/08/2016 06:00:00 - 04/08/2016 07:00:00","BZN|DK1","Without Sequence","21.79","",""
"04/08/2016 07:00:00 - 04/08/2016 08:00:00","BZN|DK1","Without Sequence","22.08","",""
"04/08/2016 08:00:00 - 04/08/2016 09:00:00","BZN|DK1","Without Sequence","22.26","",""
"04/08/2016 09:00:00 - 04/08/2016 10:00:00","BZN|DK1","Without Sequence","22.14","",""
"04/08/2016 10:00:00 - 04/08/2016 11:00:00","BZN|DK1","Without Sequence","22.16","",""
"04/08/2016 11:00:00 - 04/08/2016 12:00:00","BZN|DK1","Without Sequence","22.11","",""
"04/08/2016 12:00:00 - 04/08/2016 13:00:00","BZN|DK1","Without Sequence","22.01","",""
"04/08/2016 13:00:00 - 04/08/2016 14:00:00","BZN|DK1","Without Sequence","21.97","",""
"04/08/2016 14:00:00 - 04/08/2016 15:00:00","BZN|DK1","Without Sequence","21.85","",""
"04/08/2016 15:00:00 - 04/08/2016 16:00:00","BZN|DK1","Without Sequence","21.59","",""
"04/08/2016 16:00:00 - 04/08/2016 17:00:00","BZN|DK1","Without Sequence","21.32","",""
"04/08/2016 17:00:00 - 04/08/2016 18:00:00","BZN|DK1","Without Sequence","21.54","",""
"04/08/2016 18:00:00 - 04/08/2016 19:00:00","BZN|DK1","Without Sequence","21.58","",""
"04/08/2016 19:00:00 - 04/08/2016 20:00:00","BZN|DK1","Without Sequence","21.89","",""
"04/08/2016 20:00:00 - 04/08/2016 21:00:00","BZN|DK1","Without Sequence","21.88","",""
"04/08/2016 21:00:00 - 04/08/2016 22:00:00","BZN|DK1","Without Sequence","21.84","",""
"04/08/2016 22:00:00 - 04/08/2016 23:00:00","BZN|DK1","Without Sequence","21.93","",""
"04/08/2016 23:00:00 - 05/08/2016 00:00:00","BZN|DK1","Without Sequence","21.67","",""
"05/08/2016 00:00:00 - 05/08/2016 01:00:00","BZN|DK1","Without Sequence","21.78","",""
"05/08/2016 01:00:00 - 05/08/2016 02:00:00","BZN|DK1","Without Sequence","21.68","",""
"05/08/2016 02:00:00 - 05/08/2016 03:00:00","BZN|DK1","Without Sequence","21.66","",""
"05/08/2016 03:00:00 - 05/08/2016 04:00:00","BZN|DK1","Without Sequence","22.31","",""
"05/08/2016 04:00:00 - 05/08/2016 05:00:00","BZN|DK1","Without Sequence","24.07","",""
"05/08/2016 05:00:00 - 05/08/2016 06:00:00","BZN|DK1","Without Sequence","26.24","",""
"05/08/2016 06:00:00 - 05/08/2016 07:00:00","BZN|DK1","Without Sequence","30.45","",""
"05/08/2016 07:00:00 - 05/08/2016 08:00:00","BZN|DK1","Without Sequence","33.19","",""
"05/08/2016 08:00:00 - 05/08/2016 09:00:00","BZN|DK1","Without Sequence","36.30","",""
"05/08/2016 09:00:00 - 05/08/2016 10:00:00","BZN|DK1","Without Sequence","38.69","",""
"05/08/2016 10:00:00 - 05/08/2016 11:00:00","BZN|DK1","Without Sequence","38.54","",""
"05/08/2016 11:00:00 - 05/08/2016 12:00:00","BZN|DK1","Without Sequence","38.00","",""
"05/08/2016 12:00:00 - 05/08/2016 13:00:00","BZN|DK1","Without Sequence","36.00","",""
"05/08/2016 13:00:00 - 05/08/2016 14:00:00","BZN|DK1","Without Sequence","33.96","",""
"05/08/2016 14:00:00 - 05/08/2016 15:00:00","BZN|DK1","Without Sequence","31.39","",""
"05/08/2016 15:00:00 - 05/08/2016 16:00:00","BZN|DK1","Without Sequence","28.23","",""
"05/08/2016 16:00:00 - 05/08/2016 17:00:00","BZN|DK1","Without Sequence","28.46","",""
"05/08/2016 17:00:00 - 05/08/2016 18:00:00","BZN|DK1","Without Sequence","31.29","",""
"05/08/2016 18:00:00 - 05/08/2016 19:00:00","BZN|DK1","Without Sequence","32.22","",""
"05/08/2016 19:00:00 - 05/08/2016 20:00:00","BZN|DK1","Without Sequence","29.98","",""
"05/08/2016 20:00:00 - 05/08/2016 21:00:00","BZN|DK1","Without Sequence","28.07","",""
"05/08/2016 21:00:00 - 05/08/2016 22:00:00","BZN|DK1","Without Sequence","27.82","",""
"05/08/2016 22:00:00 - 05/08/2016 23:00:00","BZN|DK1","Without Sequence","21.92","",""
"05/08/2016 23:00:00 - 06/08/2016 00:00:00","BZN|DK1","Without Sequence","21.73","",""
"06/08/2016 00:00:00 - 06/08/2016 01:00:00","BZN|DK1","Without Sequence","21.70","",""
"06/08/2016 01:00:00 - 06/08/2016 02:00:00","BZN|DK1","Without Sequence","21.59","",""
"06/08/2016 02:00:00 - 06/08/2016 03:00:00","BZN|DK1","Without Sequence","21.50","",""
"06/08/2016 03:00:00 - 06/08/2016 04:00:00","BZN|DK1","Without Sequence","21.27","",""
"06/08/2016 04:00:00 - 06/08/2016 05:00:00","BZN|DK1","Without Sequence","21.10","",""
"06/08/2016 05:00:00 - 06/08/2016 06:00:00","BZN|DK1","Without Sequence","20.87","",""
"06/08/2016 06:00:00 - 06/08/2016 07:00:00","BZN|DK1","Without Sequence","21.14","",""
"06/08/2016 07:00:00 - 06/08/2016 08:00:00","BZN|DK1","Without Sequence","21.39","",""
"06/08/2016 08:00:00 - 06/08/2016 09:00:00","BZN|DK1","Without Sequence","21.65","",""
"06/08/2016 09:00:00 - 06/08/2016 10:00:00","BZN|DK1","Without Sequence","21.79","",""
"06/08/2016 10:00:00 - 06/08/2016 11:00:00","BZN|DK1","Without Sequence","21.84","",""
"06/08/2016 11:00:00 - 06/08/2016 12:00:00","BZN|DK1","Without Sequence","21.70","",""
"06/08/2016 12:00:00 - 06/08/2016 13:00:00","BZN|DK1","Without Sequence","22.07","",""
"06/08/2016 13:00:00 - 06/08/2016 14:00:00","BZN|DK1","Without Sequence","19.81","",""
"06/08/2016 14:00:00 - 06/08/2016 15:00:00","BZN|DK1","Without Sequence","19.28","",""
"06/08/2016 15:00:00 - 06/08/2016 16:00:00","BZN|DK1","Without Sequence","19.30","",""
"06/08/2016 16:00:00 - 06/08/2016 17:00:00","BZN|DK1","Without Sequence","17.18","",""
"06/08/2016 17:00:00 - 06/08/2016 18:00:00","BZN|DK1","Without Sequence","22.03","",""
"06/08/2016 18:00:00 - 06/08/2016 19:00:00","BZN|DK1","Without Sequence","21.97","",""
"06/08/2016 19:00:00 - 06/08/2016 20:00:00","BZN|DK1","Without Sequence","21.21","",""
"06/08/2016 20:00:00 - 06/08/2016 21:00:00","BZN|DK1","Without Sequence","21.27","",""
"06/08/2016 21:00:00 - 06/08/2016 22:00:00","BZN|DK1","Without Sequence","21.51","",""
"06/08/2016 22:00:00 - 06/08/2016 23:00:00","BZN|DK1","Without Sequence","21.56","",""
"06/08/2016 23:00:00 - 07/08/2016 00:00:00","BZN|DK1","Without Sequence","21.51","",""
"07/08/2016 00:00:00 - 07/08/2016 01:00:00","BZN|DK1","Without Sequence","21.56","",""
"07/08/2016 01:00:00 - 07/08/2016 02:00:00","BZN|DK1","Without Sequence","20.05","",""
"07/08/2016 02:00:00 - 07/08/2016 03:00:00","BZN|DK1","Without Sequence","17.99","",""
"07/08/2016 03:00:00 - 07/08/2016 04:00:00","BZN|DK1","Without Sequence","13.17","",""
"07/08/2016 04:00:00 - 07/08/2016 05:00:00","BZN|DK1","Without Sequence","12.69","",""
"07/08/2016 05:00:00 - 07/08/2016 06:00:00","BZN|DK1","Without Sequence","12.76","",""
"07/08/2016 06:00:00 - 07/08/2016 07:00:00","BZN|DK1","Without Sequence","12.93","",""
"07/08/2016 07:00:00 - 07/08/2016 08:00:00","BZN|DK1","Without Sequence","16.51","",""
"07/08/2016 08:00:00 - 07/08/2016 09:00:00","BZN|DK1","Without Sequence","18.51","",""
"07/08/2016 09:00:00 - 07/08/2016 10:00:00","BZN|DK1","Without Sequence","19.27","",""
"07/08/2016 10:00:00 - 07/08/2016 11:00:00","BZN|DK1","Without Sequence","20.11","",""
"07/08/2016 11:00:00 - 07/08/2016 12:00:00","BZN|DK1","Without Sequence","21.12","",""
"07/08/2016 12:00:00 - 07/08/2016 13:00:00","BZN|DK1","Without Sequence","20.92","",""
"07/08/2016 13:00:00 - 07/08/2016 14:00:00","BZN|DK1","Without Sequence","20.21","",""
"07/08/2016 14:00:00 - 07/08/2016 15:00:00","BZN|DK1","Without Sequence","19.95","",""
"07/08/2016 15:00:00 - 07/08/2016 16:00:00","BZN|DK1","Without Sequence","19.85","",""
"07/08/2016 16:00:00 - 07/08/2016 17:00:00","BZN|DK1","Without Sequence","19.95","",""
"07/08/2016 17:00:00 - 07/08/2016 18:00:00","BZN|DK1","Without Sequence","12.84","",""
"07/08/2016 18:00:00 - 07/08/2016 19:00:00","BZN|DK1","Without Sequence","24.70","",""
"07/08/2016 19:00:00 - 07/08/2016 20:00:00","BZN|DK1","Without Sequence","26.06","",""
"07/08/2016 20:00:00 - 07/08/2016 21:00:00","BZN|DK1","Without Sequence","21.66","",""
"07/08/2016 21:00:00 - 07/08/2016 22:00:00","BZN|DK1","Without Sequence","21.67","",""
"07/08/2016 22:00:00 - 07/08/2016 23:00:00","BZN|DK1","Without Sequence","21.69","",""
"07/08/2016 23:00:00 - 08/08/2016 00:00:00","BZN|DK1","Without Sequence","21.59","",""
"08/08/2016 00:00:00 - 08/08/2016 01:00:00","BZN|DK1","Without Sequence","20.62","",""
"08/08/2016 01:00:00 - 08/08/2016 02:00:00","BZN|DK1","Without Sequence","16.44","",""
"08/08/2016 02:00:00 - 08/08/2016 03:00:00","BZN|DK1","Without Sequence","12.91","",""
"08/08/2016 03:00:00 - 08/08/2016 04:00:00","BZN|DK1","Without Sequence","8.16","",""
"08/08/2016 04:00:00 - 08/08/2016 05:00:00","BZN|DK1","Without Sequence","8.12","",""
"08/08/2016 05:00:00 - 08/08/2016 06:00:00","BZN|DK1","Without Sequence","8.94","",""
"08/08/2016 06:00:00 - 08/08/2016 07:00:00","BZN|DK1","Without Sequence","17.85","",""
"08/08/2016 07:00:00 - 08/08/2016 08:00:00","BZN|DK1","Without Sequence","23.71","",""
"08/08/2016 08:00:00 - 08/08/2016 09:00:00","BZN|DK1","Without Sequence","21.79","",""
"08/08/2016 09:00:00 - 08/08/2016 10:00:00","BZN|DK1","Without Sequence","24.02","",""
"08/08/2016 10:00:00 - 08/08/2016 11:00:00","BZN|DK1","Without Sequence","20.26","",""
"08/08/2016 11:00:00 - 08/08/2016 12:00:00","BZN|DK1","Without Sequence","18.73","",""
"08/08/2016 12:00:00 - 08/08/2016 13:00:00","BZN|DK1","Without Sequence","19.72","",""
"08/08/2016 13:00:00 - 08/08/2016 14:00:00","BZN|DK1","Without Sequence","19.46","",""
"08/08/2016 14:00:00 - 08/08/2016 15:00:00","BZN|DK1","Without Sequence","19.48","",""
"08/08/2016 15:00:00 - 08/08/2016 16:00:00","BZN|DK1","Without Sequence","17.92","",""
"08/08/2016 16:00:00 - 08/08/2016 17:00:00","BZN|DK1","Without Sequence","20.82","",""
"08/08/2016 17:00:00 - 08/08/2016 18:00:00","BZN|DK1","Without Sequence","22.81","",""
"08/08/2016 18:00:00 - 08/08/2016 19:00:00","BZN|DK1","Without Sequence","21.18","",""
"08/08/2016 19:00:00 - 08/08/2016 20:00:00","BZN|DK1","Without Sequence","21.15","",""
"08/08/2016 20:00:00 - 08/08/2016 21:00:00","BZN|DK1","Without Sequence","21.11","",""
"08/08/2016 21:00:00 - 08/08/2016 22:00:00","BZN|DK1","Without Sequence","21.06","",""
"08/08/2016 22:00:00 - 08/08/2016 23:00:00","BZN|DK1","Without Sequence","20.87","",""
"08/08/2016 23:00:00 - 09/08/2016 00:00:00","BZN|DK1","Without Sequence","20.11","",""
"09/08/2016 00:00:00 - 09/08/2016 01:00:00","BZN|DK1","Without Sequence","19.27","",""
"09/08/2016 01:00:00 - 09/08/2016 02:00:00","BZN|DK1","Without Sequence","18.00","",""
"09/08/2016 02:00:00 - 09/08/2016 03:00:00","BZN|DK1","Without Sequence","18.03","",""
"09/08/2016 03:00:00 - 09/08/2016 04:00:00","BZN|DK1","Without Sequence","17.78","",""
"09/08/2016 04:00:00 - 09/08/2016 05:00:00","BZN|DK1","Without Sequence","18.11","",""
"09/08/2016 05:00:00 - 09/08/2016 06:00:00","BZN|DK1","Without Sequence","19.02","",""
"09/08/2016 06:00:00 - 09/08/2016 07:00:00","BZN|DK1","Without Sequence","19.73","",""
"09/08/2016 07:00:00 - 09/08/2016 08:00:00","BZN|DK1","Without Sequence","20.28","",""
"09/08/2016 08:00:00 - 09/08/2016 09:00:00","BZN|DK1","Without Sequence","21.15","",""
"09/08/2016 09:00:00 - 09/08/2016 10:00:00","BZN|DK1","Without Sequence","21.23","",""
"09/08/2016 10:00:00 - 09/08/2016 11:00:00","BZN|DK1","Without Sequence","21.14","",""
"09/08/2016 11:00:00 - 09/08/2016 12:00:00","BZN|DK1","Without Sequence","21.02","",""
"09/08/2016 12:00:00 - 09/08/2016 13:00:00","BZN|DK1","Without Sequence","20.85","",""
"09/08/2016 13:00:00 - 09/08/2016 14:00:00","BZN|DK1","Without Sequence","20.78","",""
"09/08/2016 14:00:00 - 09/08/2016 15:00:00","BZN|DK1","Without Sequence","20.63","",""
"09/08/2016 15:00:00 - 09/08/2016 16:00:00","BZN|DK1","Without Sequence","20.29","",""
