"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|DK1","Without Sequence","44.19","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|DK1","Without Sequence","47.08","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|DK1","Without Sequence","44.35","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|DK1","Without Sequence","43.57","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|DK1","Without Sequence","43.44","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|DK1","Without Sequence","39.58","",""
"12/01/2018 13:00:00 - 12/01/2018 14:00:00","BZN|DK1","Without Sequence","37.63","",""
"12/01/2018 14:00:00 - 12/01/2018 15:00:00","BZN|DK1","Without Sequence","36.73","",""
"12/01/2018 15:00:00 - 12/01/2018 16:00:00","BZN|DK1","Without Sequence","35.20","",""
"12/01/2018 16:00:00 - 12/01/2018 17:00:00","BZN|DK1","Without Sequence","39.56","",""
"12/01/2018 17:00:00 - 12/01/2018 18:00:00","BZN|DK1","Without Sequence","41.05","",""
"12/01/2018 18:00:00 - 12/01/2018 19:00:00","BZN|DK1","Without Sequence","38.48","",""
"12/01/2018 19:00:00 - 12/01/2018 20:00:00","BZN|DK1","Without Sequence","33.11","",""
"12/01/2018 20:00:00 - 12/01/2018 21:00:00","BZN|DK1","Without Sequence","31.56","",""
"12/01/2018 21:00:00 - 12/01/2018 22:00:00","BZN|DK1","Without Sequence","31.45","",""
"12/01/2018 22:00:00 - 12/01/2018 23:00:00","BZN|DK1","Without Sequence","30.36","",""
"12/01/2018 23:00:00 - 13/01/2018 00:00:00","BZN|DK1","Without Sequence","29.54","",""
"13/01/2018 00:00:00 - 13/01/2018 01:00:00","BZN|DK1","Without Sequence","30.15","",""
"13/01/2018 01:00:00 - 13/01/2018 02:00:00","BZN|DK1","Without Sequence","29.63","",""
"13/01/2018 02:00:00 - 13/01/2018 03:00:00","BZN|DK1","Without Sequence","29.16","",""
"13/01/2018 03:00:00 - 13/01/2018 04:00:00","BZN|DK1","Without Sequence","28.93","",""
"13/01/2018 04:00:00 - 13/01/2018 05:00:00","BZN|DK1","Without Sequence","28.79","",""
"13/01/2018 05:00:00 - 13/01/2018 06:00:00","BZN|DK1","Without Sequence","28.98","",""
"13/01/2018 06:00:00 - 13/01/2018 07:00:00","BZN|DK1","Without Sequence","29.35","",""
"13/01/2018 07:00:00 - 13/01/2018 08:00:00","BZN|DK1","Without Sequence","30.28","",""
"13/01/2018 08:00:00 - 13/01/2018 09:00:00","BZN|DK1","Without Sequence","30.85","",""
"13/01/2018 09:00:00 - 13/01/2018 10:00:00","BZN|DK1","Without Sequence","31.51","",""
"13/01/2018 10:00:00 - 13/01/2018 11:00:00","BZN|DK1","Without Sequence","31.81","",""
"13/01/2018 11:00:00 - 13/01/2018 12:00:00","BZN|DK1","Without Sequence","31.89","",""
"13/01/2018 12:00:00 - 13/01/2018 13:00:00","BZN|DK1","Without Sequence","31.88","",""
"13/01/2018 13:00:00 - 13/01/2018 14:00:00","BZN|DK1","Without Sequence","31.85","",""
"13/01/2018 14:00:00 - 13/01/2018 15:00:00","BZN|DK1","Without Sequence","31.39","",""
"13/01/2018 15:00:00 - 13/01/2018 16:00:00","BZN|DK1","Without Sequence","31.33","",""
"13/01/2018 16:00:00 - 13/01/2018 17:00:00","BZN|DK1","Without Sequence","33.92","",""
"13/01/2018 17:00:00 - 13/01/2018 18:00:00","BZN|DK1","Without Sequence","37.96","",""
"13/01/2018 18:00:00 - 13/01/2018 19:00:00","BZN|DK1","Without Sequence","36.71","",""
"13/01/2018 19:00:00 - 13/01/2018 20:00:00","BZN|DK1","Without Sequence","32.07","",""
"13/01/2018 20:00:00 - 13/01/2018 21:00:00","BZN|DK1","Without Sequence","30.59","",""
"13/01/2018 21:00:00 - 13/01/2018 22:00:00","BZN|DK1","Without Sequence","29.80","",""
"13/01/2018 22:00:00 - 13/01/2018 23:00:00","BZN|DK1","Without Sequence","29.34","",""
"13/01/2018 23:00:00 - 14/01/2018 00:00:00","BZN|DK1","Without Sequence","28.80","",""
"14/01/2018 00:00:00 - 14/01/2018 01:00:00","BZN|DK1","Without Sequence","23.25","",""
"14/01/2018 01:00:00 - 14/01/2018 02:00:00","BZN|DK1","Without Sequence","24.81","",""
"14/01/2018 02:00:00 - 14/01/2018 03:00:00","BZN|DK1","Without Sequence","24.95","",""
"14/01/2018 03:00:00 - 14/01/2018 04:00:00","BZN|DK1","Without Sequence","25.99","",""
"14/01/2018 04:00:00 - 14/01/2018 05:00:00","BZN|DK1","Without Sequence","25.31","",""
"14/01/2018 05:00:00 - 14/01/2018 06:00:00","BZN|DK1","Without Sequence","26.77","",""
"14/01/2018 06:00:00 - 14/01/2018 07:00:00","BZN|DK1","Without Sequence","28.35","",""
"14/01/2018 07:00:00 - 14/01/2018 08:00:00","BZN|DK1","Without Sequence","28.55","",""
"14/01/2018 08:00:00 - 14/01/2018 09:00:00","BZN|DK1","Without Sequence","28.83","",""
"14/01/2018 09:00:00 - 14/01/2018 10:00:00","BZN|DK1","Without Sequence","29.41","",""
"14/01/2018 10:00:00 - 14/01/2018 11:00:00","BZN|DK1","Without Sequence","29.74","",""
"14/01/2018 11:00:00 - 14/01/2018 12:00:00","BZN|DK1","Without Sequence","30.13","",""
"14/01/2018 12:00:00 - 14/01/2018 13:00:00","BZN|DK1","Without Sequence","29.81","",""
"14/01/2018 13:00:00 - 14/01/2018 14:00:00","BZN|DK1","Without Sequence","29.44","",""
"14/01/2018 14:00:00 - 14/01/2018 15:00:00","BZN|DK1","Without Sequence","29.94","",""
"14/01/2018 15:00:00 - 14/01/2018 16:00:00","BZN|DK1","Without Sequence","31.32","",""
"14/01/2018 16:00:00 - 14/01/2018 17:00:00","BZN|DK1","Without Sequence","33.27","",""
"14/01/2018 17:00:00 - 14/01/2018 18:00:00","BZN|DK1","Without Sequence","33.98","",""
"14/01/2018 18:00:00 - 14/01/2018 19:00:00","BZN|DK1","Without Sequence","32.50","",""
"14/01/2018 19:00:00 - 14/01/2018 20:00:00","BZN|DK1","Without Sequence","31.38","",""
"14/01/2018 20:00:00 - 14/01/2018 21:00:00","BZN|DK1","Without Sequence","30.55","",""
"14/01/2018 21:00:00 - 14/01/2018 22:00:00","BZN|DK1","Without Sequence","29.69","",""
"14/01/2018 22:00:00 - 14/01/2018 23:00:00","BZN|DK1","Without Sequence","29.33","",""
"14/01/2018 23:00:00 - 15/01/2018 00:00:00","BZN|DK1","Without Sequence","28.82","",""
"15/01/2018 00:00:00 - 15/01/2018 01:00:00","BZN|DK1","Without Sequence","23.15","",""
"15/01/2018 01:00:00 - 15/01/2018 02:00:00","BZN|DK1","Without Sequence","24.02","",""
"15/01/2018 02:00:00 - 15/01/2018 03:00:00","BZN|DK1","Without Sequence","23.10","",""
"15/01/2018 03:00:00 - 15/01/2018 04:00:00","BZN|DK1","Without Sequence","20.29","",""
"15/01/2018 04:00:00 - 15/01/2018 05:00:00","BZN|DK1","Without Sequence","22.81","",""
"15/01/2018 05:00:00 - 15/01/2018 06:00:00","BZN|DK1","Without Sequence","25.17","",""
"15/01/2018 06:00:00 - 15/01/2018 07:00:00","BZN|DK1","Without Sequence","33.65","",""
"15/01/2018 07:00:00 - 15/01/2018 08:00:00","BZN|DK1","Without Sequence","32.35","",""
"15/01/2018 08:00:00 - 15/01/2018 09:00:00","BZN|DK1","Without Sequence","33.50","",""
"15/01/2018 09:00:00 - 15/01/2018 10:00:00","BZN|DK1","Without Sequence","32.57","",""
"15/01/2018 10:00:00 - 15/01/2018 11:00:00","BZN|DK1","Without Sequence","31.54","",""
"15/01/2018 11:00:00 - 15/01/2018 12:00:00","BZN|DK1","Without Sequence","30.30","",""
"15/01/2018 12:00:00 - 15/01/2018 13:00:00","BZN|DK1","Without Sequence","29.43","",""
"15/01/2018 13:00:00 - 15/01/2018 14:00:00","BZN|DK1","Without Sequence","29.29","",""
"15/01/2018 14:00:00 - 15/01/2018 15:00:00","BZN|DK1","Without Sequence","29.42","",""
"15/01/2018 15:00:00 - 15/01/2018 16:00:00","BZN|DK1","Without Sequence","28.08","",""
"15/01/2018 16:00:00 - 15/01/2018 17:00:00","BZN|DK1","Without Sequence","24.89","",""
"15/01/2018 17:00:00 - 15/01/2018 18:00:00","BZN|DK1","Without Sequence","30.01","",""
"15/01/2018 18:00:00 - 15/01/2018 19:00:00","BZN|DK1","Without Sequence","28.04","",""
"15/01/2018 19:00:00 - 15/01/2018 20:00:00","BZN|DK1","Without Sequence","18.08","",""
"15/01/2018 20:00:00 - 15/01/2018 21:00:00","BZN|DK1","Without Sequence","13.59","",""
"15/01/2018 21:00:00 - 15/01/2018 22:00:00","BZN|DK1","Without Sequence","10.69","",""
"15/01/2018 22:00:00 - 15/01/2018 23:00:00","BZN|DK1","Without Sequence","10.01","",""
"15/01/2018 23:00:00 - 16/01/2018 00:00:00","BZN|DK1","Without Sequence","-1.16","",""
"16/01/2018 00:00:00 - 16/01/2018 01:00:00","BZN|DK1","Without Sequence","-9.61","",""
"16/01/2018 01:00:00 - 16/01/2018 02:00:00","BZN|DK1","Without Sequence","-6.62","",""
"16/01/2018 02:00:00 - 16/01/2018 03:00:00","BZN|DK1","Without Sequence","-2.33","",""
"16/01/2018 03:00:00 - 16/01/2018 04:00:00","BZN|DK1","Without Sequence","-4.92","",""
"16/01/2018 04:00:00 - 16/01/2018 05:00:00","BZN|DK1","Without Sequence","-0.08","",""
"16/01/2018 05:00:00 - 16/01/2018 06:00:00","BZN|DK1","Without Sequence","10.59","",""
"16/01/2018 06:00:00 - 16/01/2018 07:00:00","BZN|DK1","Without Sequence","27.72","",""
"16/01/2018 07:00:00 - 16/01/2018 08:00:00","BZN|DK1","Without Sequence","38.92","",""
"16/01/2018 08:00:00 - 16/01/2018 09:00:00","BZN|DK1","Without Sequence","42.13","",""
"16/01/2018 09:00:00 - 16/01/2018 10:00:00","BZN|DK1","Without Sequence","35.03","",""
"16/01/2018 10:00:00 - 16/01/2018 11:00:00","BZN|DK1","Without Sequence","32.92","",""
"16/01/2018 11:00:00 - 16/01/2018 12:00:00","BZN|DK1","Without Sequence","32.97","",""
"16/01/2018 12:00:00 - 16/01/2018 13:00:00","BZN|DK1","Without Sequence","32.89","",""
"16/01/2018 13:00:00 - 16/01/2018 14:00:00","BZN|DK1","Without Sequence","32.90","",""
"16/01/2018 14:00:00 - 16/01/2018 15:00:00","BZN|DK1","Without Sequence","32.89","",""
"16/01/2018 15:00:00 - 16/01/2018 16:00:00","BZN|DK1","Without Sequence","33.78","",""
"16/01/2018 16:00:00 - 16/01/2018 17:00:00","BZN|DK1","Without Sequence","36.94","",""
"16/01/2018 17:00:00 - 16/01/2018 18:00:00","BZN|DK1","Without Sequence","42.18","",""
"16/01/2018 18:00:00 - 16/01/2018 19:00:00","BZN|DK1","Without Sequence","44.34","",""
"16/01/2018 19:00:00 - 16/01/2018 20:00:00","BZN|DK1","Without Sequence","33.99","",""
"16/01/2018 20:00:00 - 16/01/2018 21:00:00","BZN|DK1","Without Sequence","34.81","",""
"16/01/2018 21:00:00 - 16/01/2018 22:00:00","BZN|DK1","Without Sequence","30.72","",""
"16/01/2018 22:00:00 - 16/01/2018 23:00:00","BZN|DK1","Without Sequence","30.10","",""
"16/01/2018 23:00:00 - 17/01/2018 00:00:00","BZN|DK1","Without Sequence","24.62","",""
"17/01/2018 00:00:00 - 17/01/2018 01:00:00","BZN|DK1","Without Sequence","28.14","",""
"17/01/2018 01:00:00 - 17/01/2018 02:00:00","BZN|DK1","Without Sequence","27.75","",""
"17/01/2018 02:00:00 - 17/01/2018 03:00:00","BZN|DK1","Without Sequence","27.53","",""
"17/01/2018 03:00:00 - 17/01/2018 04:00:00","BZN|DK1","Without Sequence","27.47","",""
"17/01/2018 04:00:00 - 17/01/2018 05:00:00","BZN|DK1","Without Sequence","27.91","",""
"17/01/2018 05:00:00 - 17/01/2018 06:00:00","BZN|DK1","Without Sequence","27.62","",""
"17/01/2018 06:00:00 - 17/01/2018 07:00:00","BZN|DK1","Without Sequence","31.94","",""
"17/01/2018 07:00:00 - 17/01/2018 08:00:00","BZN|DK1","Without Sequence","40.00","",""
"17/01/2018 08:00:00 - 17/01/2018 09:00:00","BZN|DK1","Without Sequence","44.95","",""
"17/01/2018 09:00:00 - 17/01/2018 10:00:00","BZN|DK1","Without Sequence","42.49","",""
"17/01/2018 10:00:00 - 17/01/2018 11:00:00","BZN|DK1","Without Sequence","39.88","",""
"17/01/2018 11:00:00 - 17/01/2018 12:00:00","BZN|DK1","Without Sequence","38.99","",""
"17/01/2018 12:00:00 - 17/01/2018 13:00:00","BZN|DK1","Without Sequence","34.75","",""
"17/01/2018 13:00:00 - 17/01/2018 14:00:00","BZN|DK1","Without Sequence","32.54","",""
"17/01/2018 14:00:00 - 17/01/2018 15:00:00","BZN|DK1","Without Sequence","32.38","",""
"17/01/2018 15:00:00 - 17/01/2018 16:00:00","BZN|DK1","Without Sequence","33.11","",""
"17/01/2018 16:00:00 - 17/01/2018 17:00:00","BZN|DK1","Without Sequence","38.04","",""
"17/01/2018 17:00:00 - 17/01/2018 18:00:00","BZN|DK1","Without Sequence","38.90","",""
"17/01/2018 18:00:00 - 17/01/2018 19:00:00","BZN|DK1","Without Sequence","38.44","",""
"17/01/2018 19:00:00 - 17/01/2018 20:00:00","BZN|DK1","Without Sequence","34.26","",""
"17/01/2018 20:00:00 - 17/01/2018 21:00:00","BZN|DK1","Without Sequence","31.20","",""
"17/01/2018 21:00:00 - 17/01/2018 22:00:00","BZN|DK1","Without Sequence","30.57","",""
"17/01/2018 22:00:00 - 17/01/2018 23:00:00","BZN|DK1","Without Sequence","29.92","",""
"17/01/2018 23:00:00 - 18/01/2018 00:00:00","BZN|DK1","Without Sequence","29.33","",""
"18/01/2018 00:00:00 - 18/01/2018 01:00:00","BZN|DK1","Without Sequence","29.12","",""
"18/01/2018 01:00:00 - 18/01/2018 02:00:00","BZN|DK1","Without Sequence","28.60","",""
"18/01/2018 02:00:00 - 18/01/2018 03:00:00","BZN|DK1","Without Sequence","28.46","",""
"18/01/2018 03:00:00 - 18/01/2018 04:00:00","BZN|DK1","Without Sequence","28.34","",""
"18/01/2018 04:00:00 - 18/01/2018 05:00:00","BZN|DK1","Without Sequence","28.75","",""
"18/01/2018 05:00:00 - 18/01/2018 06:00:00","BZN|DK1","Without Sequence","29.92","",""
"18/01/2018 06:00:00 - 18/01/2018 07:00:00","BZN|DK1","Without Sequence","31.20","",""
"18/01/2018 07:00:00 - 18/01/2018 08:00:00","BZN|DK1","Without Sequence","42.93","",""
"18/01/2018 08:00:00 - 18/01/2018 09:00:00","BZN|DK1","Without Sequence","42.15","",""
"18/01/2018 09:00:00 - 18/01/2018 10:00:00","BZN|DK1","Without Sequence","42.00","",""
"18/01/2018 10:00:00 - 18/01/2018 11:00:00","BZN|DK1","Without Sequence","40.91","",""
"18/01/2018 11:00:00 - 18/01/2018 12:00:00","BZN|DK1","Without Sequence","39.34","",""
"18/01/2018 12:00:00 - 18/01/2018 13:00:00","BZN|DK1","Without Sequence","37.41","",""
"18/01/2018 13:00:00 - 18/01/2018 14:00:00","BZN|DK1","Without Sequence","35.82","",""
"18/01/2018 14:00:00 - 18/01/2018 15:00:00","BZN|DK1","Without Sequence","34.85","",""
"18/01/2018 15:00:00 - 18/01/2018 16:00:00","BZN|DK1","Without Sequence","36.73","",""
"18/01/2018 16:00:00 - 18/01/2018 17:00:00","BZN|DK1","Without Sequence","39.36","",""
"18/01/2018 17:00:00 - 18/01/2018 18:00:00","BZN|DK1","Without Sequence","42.15","",""
"18/01/2018 18:00:00 - 18/01/2018 19:00:00","BZN|DK1","Without Sequence","42.04","",""
"18/01/2018 19:00:00 - 18/01/2018 20:00:00","BZN|DK1","Without Sequence","41.49","",""
"18/01/2018 20:00:00 - 18/01/2018 21:00:00","BZN|DK1","Without Sequence","38.93","",""
"18/01/2018 21:00:00 - 18/01/2018 22:00:00","BZN|DK1","Without Sequence","34.30","",""
"18/01/2018 22:00:00 - 18/01/2018 23:00:00","BZN|DK1","Without Sequence","32.57","",""
"18/01/2018 23:00:00 - 19/01/2018 00:00:00","BZN|DK1","Without Sequence","30.45","",""
"19/01/2018 00:00:00 - 19/01/2018 01:00:00","BZN|DK1","Without Sequence","30.00","",""
"19/01/2018 01:00:00 - 19/01/2018 02:00:00","BZN|DK1","Without Sequence","29.97","",""
"19/01/2018 02:00:00 - 19/01/2018 03:00:00","BZN|DK1","Without Sequence","29.49","",""
"19/01/2018 03:00:00 - 19/01/2018 04:00:00","BZN|DK1","Without Sequence","29.56","",""
"19/01/2018 04:00:00 - 19/01/2018 05:00:00","BZN|DK1","Without Sequence","30.02","",""
"19/01/2018 05:00:00 - 19/01/2018 06:00:00","BZN|DK1","Without Sequence","31.76","",""
"19/01/2018 06:00:00 - 19/01/2018 07:00:00","BZN|DK1","Without Sequence","40.02","",""
"19/01/2018 07:00:00 - 19/01/2018 08:00:00","BZN|DK1","Without Sequence","48.96","",""
"19/01/2018 08:00:00 - 19/01/2018 09:00:00","BZN|DK1","Without Sequence","51.94","",""
"19/01/2018 09:00:00 - 19/01/2018 10:00:00","BZN|DK1","Without Sequence","50.36","",""
"19/01/2018 10:00:00 - 19/01/2018 11:00:00","BZN|DK1","Without Sequence","49.58","",""
"19/01/2018 11:00:00 - 19/01/2018 12:00:00","BZN|DK1","Without Sequence","46.88","",""
"19/01/2018 12:00:00 - 19/01/2018 13:00:00","BZN|DK1","Without Sequence","42.99","",""
"19/01/2018 13:00:00 - 19/01/2018 14:00:00","BZN|DK1","Without Sequence","41.67","",""
"19/01/2018 14:00:00 - 19/01/2018 15:00:00","BZN|DK1","Without Sequence","39.49","",""
"19/01/2018 15:00:00 - 19/01/2018 16:00:00","BZN|DK1","Without Sequence","41.78","",""
"19/01/2018 16:00:00 - 19/01/2018 17:00:00","BZN|DK1","Without Sequence","44.30","",""
"19/01/2018 17:00:00 - 19/01/2018 18:00:00","BZN|DK1","Without Sequence","49.57","",""
"19/01/2018 18:00:00 - 19/01/2018 19:00:00","BZN|DK1","Without Sequence","49.74","",""
"19/01/2018 19:00:00 - 19/01/2018 20:00:00","BZN|DK1","Without Sequence","44.79","",""
"19/01/2018 20:00:00 - 19/01/2018 21:00:00","BZN|DK1","Without Sequence","38.83","",""
"19/01/2018 21:00:00 - 19/01/2018 22:00:00","BZN|DK1","Without Sequence","36.94","",""
"19/01/2018 22:00:00 - 19/01/2018 23:00:00","BZN|DK1","Without Sequence","35.84","",""
"19/01/2018 23:00:00 - 20/01/2018 00:00:00","BZN|DK1","Without Sequence","32.61","",""
"20/01/2018 00:00:00 - 20/01/2018 01:00:00","BZN|DK1","Without Sequence","29.71","",""
"20/01/2018 01:00:00 - 20/01/2018 02:00:00","BZN|DK1","Without Sequence","27.84","",""
"20/01/2018 02:00:00 - 20/01/2018 03:00:00","BZN|DK1","Without Sequence","28.37","",""
"20/01/2018 03:00:00 - 20/01/2018 04:00:00","BZN|DK1","Without Sequence","29.01","",""
"20/01/2018 04:00:00 - 20/01/2018 05:00:00","BZN|DK1","Without Sequence","28.98","",""
"20/01/2018 05:00:00 - 20/01/2018 06:00:00","BZN|DK1","Without Sequence","29.23","",""
"20/01/2018 06:00:00 - 20/01/2018 07:00:00","BZN|DK1","Without Sequence","29.68","",""
"20/01/2018 07:00:00 - 20/01/2018 08:00:00","BZN|DK1","Without Sequence","30.85","",""
"20/01/2018 08:00:00 - 20/01/2018 09:00:00","BZN|DK1","Without Sequence","33.07","",""
"20/01/2018 09:00:00 - 20/01/2018 10:00:00","BZN|DK1","Without Sequence","38.00","",""
"20/01/2018 10:00:00 - 20/01/2018 11:00:00","BZN|DK1","Without Sequence","41.66","",""
"20/01/2018 11:00:00 - 20/01/2018 12:00:00","BZN|DK1","Without Sequence","41.68","",""
"20/01/2018 12:00:00 - 20/01/2018 13:00:00","BZN|DK1","Without Sequence","41.93","",""
"20/01/2018 13:00:00 - 20/01/2018 14:00:00","BZN|DK1","Without Sequence","41.45","",""
"20/01/2018 14:00:00 - 20/01/2018 15:00:00","BZN|DK1","Without Sequence","39.00","",""
"20/01/2018 15:00:00 - 20/01/2018 16:00:00","BZN|DK1","Without Sequence","40.01","",""
"20/01/2018 16:00:00 - 20/01/2018 17:00:00","BZN|DK1","Without Sequence","41.80","",""
"20/01/2018 17:00:00 - 20/01/2018 18:00:00","BZN|DK1","Without Sequence","44.68","",""
"20/01/2018 18:00:00 - 20/01/2018 19:00:00","BZN|DK1","Without Sequence","49.38","",""
"20/01/2018 19:00:00 - 20/01/2018 20:00:00","BZN|DK1","Without Sequence","43.98","",""
"20/01/2018 20:00:00 - 20/01/2018 21:00:00","BZN|DK1","Without Sequence","39.16","",""
"20/01/2018 21:00:00 - 20/01/2018 22:00:00","BZN|DK1","Without Sequence","36.37","",""
"20/01/2018 22:00:00 - 20/01/2018 23:00:00","BZN|DK1","Without Sequence","36.33","",""
"20/01/2018 23:00:00 - 21/01/2018 00:00:00","BZN|DK1","Without Sequence","32.67","",""
"21/01/2018 00:00:00 - 21/01/2018 01:00:00","BZN|DK1","Without Sequence","31.88","",""
"21/01/2018 01:00:00 - 21/01/2018 02:00:00","BZN|DK1","Without Sequence","30.41","",""
"21/01/2018 02:00:00 - 21/01/2018 03:00:00","BZN|DK1","Without Sequence","29.24","",""
"21/01/2018 03:00:00 - 21/01/2018 04:00:00","BZN|DK1","Without Sequence","28.71","",""
"21/01/2018 04:00:00 - 21/01/2018 05:00:00","BZN|DK1","Without Sequence","28.80","",""
"21/01/2018 05:00:00 - 21/01/2018 06:00:00","BZN|DK1","Without Sequence","29.05","",""
"21/01/2018 06:00:00 - 21/01/2018 07:00:00","BZN|DK1","Without Sequence","29.48","",""
"21/01/2018 07:00:00 - 21/01/2018 08:00:00","BZN|DK1","Without Sequence","30.31","",""
"21/01/2018 08:00:00 - 21/01/2018 09:00:00","BZN|DK1","Without Sequence","32.49","",""
"21/01/2018 09:00:00 - 21/01/2018 10:00:00","BZN|DK1","Without Sequence","35.30","",""
"21/01/2018 10:00:00 - 21/01/2018 11:00:00","BZN|DK1","Without Sequence","38.88","",""
"21/01/2018 11:00:00 - 21/01/2018 12:00:00","BZN|DK1","Without Sequence","40.93","",""
"21/01/2018 12:00:00 - 21/01/2018 13:00:00","BZN|DK1","Without Sequence","40.93","",""
"21/01/2018 13:00:00 - 21/01/2018 14:00:00","BZN|DK1","Without Sequence","37.77","",""
"21/01/2018 14:00:00 - 21/01/2018 15:00:00","BZN|DK1","Without Sequence","33.84","",""
"21/01/2018 15:00:00 - 21/01/2018 16:00:00","BZN|DK1","Without Sequence","34.62","",""
"21/01/2018 16:00:00 - 21/01/2018 17:00:00","BZN|DK1","Without Sequence","38.04","",""
"21/01/2018 17:00:00 - 21/01/2018 18:00:00","BZN|DK1","Without Sequence","42.93","",""
"21/01/2018 18:00:00 - 21/01/2018 19:00:00","BZN|DK1","Without Sequence","48.08","",""
"21/01/2018 19:00:00 - 21/01/2018 20:00:00","BZN|DK1","Without Sequence","42.92","",""
"21/01/2018 20:00:00 - 21/01/2018 21:00:00","BZN|DK1","Without Sequence","37.46","",""
"21/01/2018 21:00:00 - 21/01/2018 22:00:00","BZN|DK1","Without Sequence","32.53","",""
"21/01/2018 22:00:00 - 21/01/2018 23:00:00","BZN|DK1","Without Sequence","32.50","",""
"21/01/2018 23:00:00 - 22/01/2018 00:00:00","BZN|DK1","Without Sequence","30.20","",""
"22/01/2018 00:00:00 - 22/01/2018 01:00:00","BZN|DK1","Without Sequence","27.06","",""
"22/01/2018 01:00:00 - 22/01/2018 02:00:00","BZN|DK1","Without Sequence","28.58","",""
"22/01/2018 02:00:00 - 22/01/2018 03:00:00","BZN|DK1","Without Sequence","28.38","",""
"22/01/2018 03:00:00 - 22/01/2018 04:00:00","BZN|DK1","Without Sequence","28.38","",""
"22/01/2018 04:00:00 - 22/01/2018 05:00:00","BZN|DK1","Without Sequence","28.38","",""
"22/01/2018 05:00:00 - 22/01/2018 06:00:00","BZN|DK1","Without Sequence","25.97","",""
"22/01/2018 06:00:00 - 22/01/2018 07:00:00","BZN|DK1","Without Sequence","33.08","",""
"22/01/2018 07:00:00 - 22/01/2018 08:00:00","BZN|DK1","Without Sequence","42.95","",""
"22/01/2018 08:00:00 - 22/01/2018 09:00:00","BZN|DK1","Without Sequence","45.06","",""
"22/01/2018 09:00:00 - 22/01/2018 10:00:00","BZN|DK1","Without Sequence","45.90","",""
"22/01/2018 10:00:00 - 22/01/2018 11:00:00","BZN|DK1","Without Sequence","44.98","",""
"22/01/2018 11:00:00 - 22/01/2018 12:00:00","BZN|DK1","Without Sequence","46.84","",""
"22/01/2018 12:00:00 - 22/01/2018 13:00:00","BZN|DK1","Without Sequence","45.50","",""
"22/01/2018 13:00:00 - 22/01/2018 14:00:00","BZN|DK1","Without Sequence","45.87","",""
