"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/07/2015 21:00:00 - 30/07/2015 22:00:00","BZN|DK1","Without Sequence","6.76","",""
"30/07/2015 22:00:00 - 30/07/2015 23:00:00","BZN|DK1","Without Sequence","6.57","",""
"30/07/2015 23:00:00 - 31/07/2015 00:00:00","BZN|DK1","Without Sequence","5.53","",""
"31/07/2015 00:00:00 - 31/07/2015 01:00:00","BZN|DK1","Without Sequence","4.09","",""
"31/07/2015 01:00:00 - 31/07/2015 02:00:00","BZN|DK1","Without Sequence","3.47","",""
"31/07/2015 02:00:00 - 31/07/2015 03:00:00","BZN|DK1","Without Sequence","3.14","",""
"31/07/2015 03:00:00 - 31/07/2015 04:00:00","BZN|DK1","Without Sequence","2.98","",""
"31/07/2015 04:00:00 - 31/07/2015 05:00:00","BZN|DK1","Without Sequence","2.98","",""
"31/07/2015 05:00:00 - 31/07/2015 06:00:00","BZN|DK1","Without Sequence","3.49","",""
"31/07/2015 06:00:00 - 31/07/2015 07:00:00","BZN|DK1","Without Sequence","4.81","",""
"31/07/2015 07:00:00 - 31/07/2015 08:00:00","BZN|DK1","Without Sequence","6.67","",""
"31/07/2015 08:00:00 - 31/07/2015 09:00:00","BZN|DK1","Without Sequence","7.44","",""
"31/07/2015 09:00:00 - 31/07/2015 10:00:00","BZN|DK1","Without Sequence","7.90","",""
"31/07/2015 10:00:00 - 31/07/2015 11:00:00","BZN|DK1","Without Sequence","8.00","",""
"31/07/2015 11:00:00 - 31/07/2015 12:00:00","BZN|DK1","Without Sequence","7.71","",""
"31/07/2015 12:00:00 - 31/07/2015 13:00:00","BZN|DK1","Without Sequence","7.53","",""
"31/07/2015 13:00:00 - 31/07/2015 14:00:00","BZN|DK1","Without Sequence","7.30","",""
"31/07/2015 14:00:00 - 31/07/2015 15:00:00","BZN|DK1","Without Sequence","7.04","",""
"31/07/2015 15:00:00 - 31/07/2015 16:00:00","BZN|DK1","Without Sequence","6.66","",""
"31/07/2015 16:00:00 - 31/07/2015 17:00:00","BZN|DK1","Without Sequence","6.50","",""
"31/07/2015 17:00:00 - 31/07/2015 18:00:00","BZN|DK1","Without Sequence","6.83","",""
"31/07/2015 18:00:00 - 31/07/2015 19:00:00","BZN|DK1","Without Sequence","7.36","",""
"31/07/2015 19:00:00 - 31/07/2015 20:00:00","BZN|DK1","Without Sequence","7.38","",""
"31/07/2015 20:00:00 - 31/07/2015 21:00:00","BZN|DK1","Without Sequence","7.32","",""
"31/07/2015 21:00:00 - 31/07/2015 22:00:00","BZN|DK1","Without Sequence","8.06","",""
"31/07/2015 22:00:00 - 31/07/2015 23:00:00","BZN|DK1","Without Sequence","8.77","",""
"31/07/2015 23:00:00 - 01/08/2015 00:00:00","BZN|DK1","Without Sequence","8.65","",""
"01/08/2015 00:00:00 - 01/08/2015 01:00:00","BZN|DK1","Without Sequence","6.32","",""
"01/08/2015 01:00:00 - 01/08/2015 02:00:00","BZN|DK1","Without Sequence","5.85","",""
"01/08/2015 02:00:00 - 01/08/2015 03:00:00","BZN|DK1","Without Sequence","5.73","",""
"01/08/2015 03:00:00 - 01/08/2015 04:00:00","BZN|DK1","Without Sequence","5.72","",""
"01/08/2015 04:00:00 - 01/08/2015 05:00:00","BZN|DK1","Without Sequence","5.63","",""
"01/08/2015 05:00:00 - 01/08/2015 06:00:00","BZN|DK1","Without Sequence","5.54","",""
"01/08/2015 06:00:00 - 01/08/2015 07:00:00","BZN|DK1","Without Sequence","4.87","",""
"01/08/2015 07:00:00 - 01/08/2015 08:00:00","BZN|DK1","Without Sequence","9.96","",""
"01/08/2015 08:00:00 - 01/08/2015 09:00:00","BZN|DK1","Without Sequence","23.51","",""
"01/08/2015 09:00:00 - 01/08/2015 10:00:00","BZN|DK1","Without Sequence","23.49","",""
"01/08/2015 10:00:00 - 01/08/2015 11:00:00","BZN|DK1","Without Sequence","17.07","",""
"01/08/2015 11:00:00 - 01/08/2015 12:00:00","BZN|DK1","Without Sequence","16.18","",""
"01/08/2015 12:00:00 - 01/08/2015 13:00:00","BZN|DK1","Without Sequence","15.35","",""
"01/08/2015 13:00:00 - 01/08/2015 14:00:00","BZN|DK1","Without Sequence","12.76","",""
"01/08/2015 14:00:00 - 01/08/2015 15:00:00","BZN|DK1","Without Sequence","12.78","",""
"01/08/2015 15:00:00 - 01/08/2015 16:00:00","BZN|DK1","Without Sequence","9.95","",""
"01/08/2015 16:00:00 - 01/08/2015 17:00:00","BZN|DK1","Without Sequence","16.02","",""
"01/08/2015 17:00:00 - 01/08/2015 18:00:00","BZN|DK1","Without Sequence","25.01","",""
"01/08/2015 18:00:00 - 01/08/2015 19:00:00","BZN|DK1","Without Sequence","30.03","",""
"01/08/2015 19:00:00 - 01/08/2015 20:00:00","BZN|DK1","Without Sequence","32.86","",""
"01/08/2015 20:00:00 - 01/08/2015 21:00:00","BZN|DK1","Without Sequence","23.80","",""
"01/08/2015 21:00:00 - 01/08/2015 22:00:00","BZN|DK1","Without Sequence","10.40","",""
"01/08/2015 22:00:00 - 01/08/2015 23:00:00","BZN|DK1","Without Sequence","9.03","",""
"01/08/2015 23:00:00 - 02/08/2015 00:00:00","BZN|DK1","Without Sequence","8.45","",""
"02/08/2015 00:00:00 - 02/08/2015 01:00:00","BZN|DK1","Without Sequence","9.09","",""
"02/08/2015 01:00:00 - 02/08/2015 02:00:00","BZN|DK1","Without Sequence","8.15","",""
"02/08/2015 02:00:00 - 02/08/2015 03:00:00","BZN|DK1","Without Sequence","7.18","",""
"02/08/2015 03:00:00 - 02/08/2015 04:00:00","BZN|DK1","Without Sequence","5.58","",""
"02/08/2015 04:00:00 - 02/08/2015 05:00:00","BZN|DK1","Without Sequence","5.45","",""
"02/08/2015 05:00:00 - 02/08/2015 06:00:00","BZN|DK1","Without Sequence","4.82","",""
"02/08/2015 06:00:00 - 02/08/2015 07:00:00","BZN|DK1","Without Sequence","6.43","",""
"02/08/2015 07:00:00 - 02/08/2015 08:00:00","BZN|DK1","Without Sequence","8.47","",""
"02/08/2015 08:00:00 - 02/08/2015 09:00:00","BZN|DK1","Without Sequence","9.34","",""
"02/08/2015 09:00:00 - 02/08/2015 10:00:00","BZN|DK1","Without Sequence","14.16","",""
"02/08/2015 10:00:00 - 02/08/2015 11:00:00","BZN|DK1","Without Sequence","12.71","",""
"02/08/2015 11:00:00 - 02/08/2015 12:00:00","BZN|DK1","Without Sequence","13.89","",""
"02/08/2015 12:00:00 - 02/08/2015 13:00:00","BZN|DK1","Without Sequence","11.50","",""
"02/08/2015 13:00:00 - 02/08/2015 14:00:00","BZN|DK1","Without Sequence","10.03","",""
"02/08/2015 14:00:00 - 02/08/2015 15:00:00","BZN|DK1","Without Sequence","9.20","",""
"02/08/2015 15:00:00 - 02/08/2015 16:00:00","BZN|DK1","Without Sequence","9.66","",""
"02/08/2015 16:00:00 - 02/08/2015 17:00:00","BZN|DK1","Without Sequence","12.06","",""
"02/08/2015 17:00:00 - 02/08/2015 18:00:00","BZN|DK1","Without Sequence","15.05","",""
"02/08/2015 18:00:00 - 02/08/2015 19:00:00","BZN|DK1","Without Sequence","22.36","",""
"02/08/2015 19:00:00 - 02/08/2015 20:00:00","BZN|DK1","Without Sequence","27.98","",""
"02/08/2015 20:00:00 - 02/08/2015 21:00:00","BZN|DK1","Without Sequence","30.01","",""
"02/08/2015 21:00:00 - 02/08/2015 22:00:00","BZN|DK1","Without Sequence","33.02","",""
"02/08/2015 22:00:00 - 02/08/2015 23:00:00","BZN|DK1","Without Sequence","11.82","",""
"02/08/2015 23:00:00 - 03/08/2015 00:00:00","BZN|DK1","Without Sequence","9.60","",""
"03/08/2015 00:00:00 - 03/08/2015 01:00:00","BZN|DK1","Without Sequence","7.83","",""
"03/08/2015 01:00:00 - 03/08/2015 02:00:00","BZN|DK1","Without Sequence","6.58","",""
"03/08/2015 02:00:00 - 03/08/2015 03:00:00","BZN|DK1","Without Sequence","5.65","",""
"03/08/2015 03:00:00 - 03/08/2015 04:00:00","BZN|DK1","Without Sequence","5.25","",""
"03/08/2015 04:00:00 - 03/08/2015 05:00:00","BZN|DK1","Without Sequence","5.16","",""
"03/08/2015 05:00:00 - 03/08/2015 06:00:00","BZN|DK1","Without Sequence","6.49","",""
"03/08/2015 06:00:00 - 03/08/2015 07:00:00","BZN|DK1","Without Sequence","9.24","",""
"03/08/2015 07:00:00 - 03/08/2015 08:00:00","BZN|DK1","Without Sequence","10.74","",""
"03/08/2015 08:00:00 - 03/08/2015 09:00:00","BZN|DK1","Without Sequence","28.66","",""
"03/08/2015 09:00:00 - 03/08/2015 10:00:00","BZN|DK1","Without Sequence","36.10","",""
"03/08/2015 10:00:00 - 03/08/2015 11:00:00","BZN|DK1","Without Sequence","33.48","",""
"03/08/2015 11:00:00 - 03/08/2015 12:00:00","BZN|DK1","Without Sequence","30.64","",""
"03/08/2015 12:00:00 - 03/08/2015 13:00:00","BZN|DK1","Without Sequence","22.62","",""
"03/08/2015 13:00:00 - 03/08/2015 14:00:00","BZN|DK1","Without Sequence","12.11","",""
"03/08/2015 14:00:00 - 03/08/2015 15:00:00","BZN|DK1","Without Sequence","11.01","",""
"03/08/2015 15:00:00 - 03/08/2015 16:00:00","BZN|DK1","Without Sequence","10.43","",""
"03/08/2015 16:00:00 - 03/08/2015 17:00:00","BZN|DK1","Without Sequence","10.09","",""
"03/08/2015 17:00:00 - 03/08/2015 18:00:00","BZN|DK1","Without Sequence","10.16","",""
"03/08/2015 18:00:00 - 03/08/2015 19:00:00","BZN|DK1","Without Sequence","10.04","",""
"03/08/2015 19:00:00 - 03/08/2015 20:00:00","BZN|DK1","Without Sequence","9.76","",""
"03/08/2015 20:00:00 - 03/08/2015 21:00:00","BZN|DK1","Without Sequence","8.70","",""
"03/08/2015 21:00:00 - 03/08/2015 22:00:00","BZN|DK1","Without Sequence","8.21","",""
"03/08/2015 22:00:00 - 03/08/2015 23:00:00","BZN|DK1","Without Sequence","7.68","",""
"03/08/2015 23:00:00 - 04/08/2015 00:00:00","BZN|DK1","Without Sequence","6.41","",""
"04/08/2015 00:00:00 - 04/08/2015 01:00:00","BZN|DK1","Without Sequence","4.42","",""
"04/08/2015 01:00:00 - 04/08/2015 02:00:00","BZN|DK1","Without Sequence","3.82","",""
"04/08/2015 02:00:00 - 04/08/2015 03:00:00","BZN|DK1","Without Sequence","3.59","",""
"04/08/2015 03:00:00 - 04/08/2015 04:00:00","BZN|DK1","Without Sequence","3.63","",""
"04/08/2015 04:00:00 - 04/08/2015 05:00:00","BZN|DK1","Without Sequence","3.89","",""
"04/08/2015 05:00:00 - 04/08/2015 06:00:00","BZN|DK1","Without Sequence","4.83","",""
"04/08/2015 06:00:00 - 04/08/2015 07:00:00","BZN|DK1","Without Sequence","7.65","",""
"04/08/2015 07:00:00 - 04/08/2015 08:00:00","BZN|DK1","Without Sequence","10.36","",""
"04/08/2015 08:00:00 - 04/08/2015 09:00:00","BZN|DK1","Without Sequence","27.94","",""
"04/08/2015 09:00:00 - 04/08/2015 10:00:00","BZN|DK1","Without Sequence","35.45","",""
"04/08/2015 10:00:00 - 04/08/2015 11:00:00","BZN|DK1","Without Sequence","35.94","",""
"04/08/2015 11:00:00 - 04/08/2015 12:00:00","BZN|DK1","Without Sequence","35.10","",""
"04/08/2015 12:00:00 - 04/08/2015 13:00:00","BZN|DK1","Without Sequence","28.62","",""
"04/08/2015 13:00:00 - 04/08/2015 14:00:00","BZN|DK1","Without Sequence","21.92","",""
"04/08/2015 14:00:00 - 04/08/2015 15:00:00","BZN|DK1","Without Sequence","11.33","",""
"04/08/2015 15:00:00 - 04/08/2015 16:00:00","BZN|DK1","Without Sequence","10.68","",""
"04/08/2015 16:00:00 - 04/08/2015 17:00:00","BZN|DK1","Without Sequence","10.43","",""
"04/08/2015 17:00:00 - 04/08/2015 18:00:00","BZN|DK1","Without Sequence","10.34","",""
"04/08/2015 18:00:00 - 04/08/2015 19:00:00","BZN|DK1","Without Sequence","10.05","",""
"04/08/2015 19:00:00 - 04/08/2015 20:00:00","BZN|DK1","Without Sequence","9.29","",""
"04/08/2015 20:00:00 - 04/08/2015 21:00:00","BZN|DK1","Without Sequence","8.94","",""
"04/08/2015 21:00:00 - 04/08/2015 22:00:00","BZN|DK1","Without Sequence","8.96","",""
"04/08/2015 22:00:00 - 04/08/2015 23:00:00","BZN|DK1","Without Sequence","8.58","",""
"04/08/2015 23:00:00 - 05/08/2015 00:00:00","BZN|DK1","Without Sequence","7.59","",""
"05/08/2015 00:00:00 - 05/08/2015 01:00:00","BZN|DK1","Without Sequence","4.41","",""
"05/08/2015 01:00:00 - 05/08/2015 02:00:00","BZN|DK1","Without Sequence","3.55","",""
"05/08/2015 02:00:00 - 05/08/2015 03:00:00","BZN|DK1","Without Sequence","3.38","",""
"05/08/2015 03:00:00 - 05/08/2015 04:00:00","BZN|DK1","Without Sequence","3.57","",""
"05/08/2015 04:00:00 - 05/08/2015 05:00:00","BZN|DK1","Without Sequence","3.69","",""
"05/08/2015 05:00:00 - 05/08/2015 06:00:00","BZN|DK1","Without Sequence","4.91","",""
"05/08/2015 06:00:00 - 05/08/2015 07:00:00","BZN|DK1","Without Sequence","8.24","",""
"05/08/2015 07:00:00 - 05/08/2015 08:00:00","BZN|DK1","Without Sequence","28.69","",""
"05/08/2015 08:00:00 - 05/08/2015 09:00:00","BZN|DK1","Without Sequence","32.28","",""
"05/08/2015 09:00:00 - 05/08/2015 10:00:00","BZN|DK1","Without Sequence","40.04","",""
"05/08/2015 10:00:00 - 05/08/2015 11:00:00","BZN|DK1","Without Sequence","38.74","",""
"05/08/2015 11:00:00 - 05/08/2015 12:00:00","BZN|DK1","Without Sequence","36.90","",""
"05/08/2015 12:00:00 - 05/08/2015 13:00:00","BZN|DK1","Without Sequence","30.66","",""
"05/08/2015 13:00:00 - 05/08/2015 14:00:00","BZN|DK1","Without Sequence","29.58","",""
"05/08/2015 14:00:00 - 05/08/2015 15:00:00","BZN|DK1","Without Sequence","29.55","",""
"05/08/2015 15:00:00 - 05/08/2015 16:00:00","BZN|DK1","Without Sequence","29.20","",""
"05/08/2015 16:00:00 - 05/08/2015 17:00:00","BZN|DK1","Without Sequence","29.80","",""
"05/08/2015 17:00:00 - 05/08/2015 18:00:00","BZN|DK1","Without Sequence","37.54","",""
"05/08/2015 18:00:00 - 05/08/2015 19:00:00","BZN|DK1","Without Sequence","38.75","",""
"05/08/2015 19:00:00 - 05/08/2015 20:00:00","BZN|DK1","Without Sequence","38.77","",""
"05/08/2015 20:00:00 - 05/08/2015 21:00:00","BZN|DK1","Without Sequence","41.35","",""
"05/08/2015 21:00:00 - 05/08/2015 22:00:00","BZN|DK1","Without Sequence","27.99","",""
"05/08/2015 22:00:00 - 05/08/2015 23:00:00","BZN|DK1","Without Sequence","14.99","",""
"05/08/2015 23:00:00 - 06/08/2015 00:00:00","BZN|DK1","Without Sequence","8.00","",""
"06/08/2015 00:00:00 - 06/08/2015 01:00:00","BZN|DK1","Without Sequence","6.18","",""
"06/08/2015 01:00:00 - 06/08/2015 02:00:00","BZN|DK1","Without Sequence","5.23","",""
"06/08/2015 02:00:00 - 06/08/2015 03:00:00","BZN|DK1","Without Sequence","4.84","",""
"06/08/2015 03:00:00 - 06/08/2015 04:00:00","BZN|DK1","Without Sequence","4.64","",""
"06/08/2015 04:00:00 - 06/08/2015 05:00:00","BZN|DK1","Without Sequence","4.63","",""
"06/08/2015 05:00:00 - 06/08/2015 06:00:00","BZN|DK1","Without Sequence","5.24","",""
"06/08/2015 06:00:00 - 06/08/2015 07:00:00","BZN|DK1","Without Sequence","7.79","",""
"06/08/2015 07:00:00 - 06/08/2015 08:00:00","BZN|DK1","Without Sequence","9.89","",""
"06/08/2015 08:00:00 - 06/08/2015 09:00:00","BZN|DK1","Without Sequence","34.16","",""
"06/08/2015 09:00:00 - 06/08/2015 10:00:00","BZN|DK1","Without Sequence","37.50","",""
"06/08/2015 10:00:00 - 06/08/2015 11:00:00","BZN|DK1","Without Sequence","36.91","",""
"06/08/2015 11:00:00 - 06/08/2015 12:00:00","BZN|DK1","Without Sequence","34.58","",""
"06/08/2015 12:00:00 - 06/08/2015 13:00:00","BZN|DK1","Without Sequence","29.76","",""
"06/08/2015 13:00:00 - 06/08/2015 14:00:00","BZN|DK1","Without Sequence","28.33","",""
"06/08/2015 14:00:00 - 06/08/2015 15:00:00","BZN|DK1","Without Sequence","24.03","",""
"06/08/2015 15:00:00 - 06/08/2015 16:00:00","BZN|DK1","Without Sequence","15.92","",""
"06/08/2015 16:00:00 - 06/08/2015 17:00:00","BZN|DK1","Without Sequence","9.89","",""
"06/08/2015 17:00:00 - 06/08/2015 18:00:00","BZN|DK1","Without Sequence","10.02","",""
"06/08/2015 18:00:00 - 06/08/2015 19:00:00","BZN|DK1","Without Sequence","9.88","",""
"06/08/2015 19:00:00 - 06/08/2015 20:00:00","BZN|DK1","Without Sequence","9.32","",""
"06/08/2015 20:00:00 - 06/08/2015 21:00:00","BZN|DK1","Without Sequence","8.91","",""
"06/08/2015 21:00:00 - 06/08/2015 22:00:00","BZN|DK1","Without Sequence","8.82","",""
"06/08/2015 22:00:00 - 06/08/2015 23:00:00","BZN|DK1","Without Sequence","8.32","",""
"06/08/2015 23:00:00 - 07/08/2015 00:00:00","BZN|DK1","Without Sequence","6.75","",""
"07/08/2015 00:00:00 - 07/08/2015 01:00:00","BZN|DK1","Without Sequence","5.42","",""
"07/08/2015 01:00:00 - 07/08/2015 02:00:00","BZN|DK1","Without Sequence","5.47","",""
"07/08/2015 02:00:00 - 07/08/2015 03:00:00","BZN|DK1","Without Sequence","5.01","",""
"07/08/2015 03:00:00 - 07/08/2015 04:00:00","BZN|DK1","Without Sequence","4.92","",""
"07/08/2015 04:00:00 - 07/08/2015 05:00:00","BZN|DK1","Without Sequence","4.95","",""
"07/08/2015 05:00:00 - 07/08/2015 06:00:00","BZN|DK1","Without Sequence","7.71","",""
"07/08/2015 06:00:00 - 07/08/2015 07:00:00","BZN|DK1","Without Sequence","29.61","",""
"07/08/2015 07:00:00 - 07/08/2015 08:00:00","BZN|DK1","Without Sequence","38.68","",""
"07/08/2015 08:00:00 - 07/08/2015 09:00:00","BZN|DK1","Without Sequence","39.82","",""
"07/08/2015 09:00:00 - 07/08/2015 10:00:00","BZN|DK1","Without Sequence","38.93","",""
"07/08/2015 10:00:00 - 07/08/2015 11:00:00","BZN|DK1","Without Sequence","38.82","",""
"07/08/2015 11:00:00 - 07/08/2015 12:00:00","BZN|DK1","Without Sequence","36.95","",""
"07/08/2015 12:00:00 - 07/08/2015 13:00:00","BZN|DK1","Without Sequence","32.56","",""
"07/08/2015 13:00:00 - 07/08/2015 14:00:00","BZN|DK1","Without Sequence","29.32","",""
"07/08/2015 14:00:00 - 07/08/2015 15:00:00","BZN|DK1","Without Sequence","28.87","",""
"07/08/2015 15:00:00 - 07/08/2015 16:00:00","BZN|DK1","Without Sequence","29.14","",""
"07/08/2015 16:00:00 - 07/08/2015 17:00:00","BZN|DK1","Without Sequence","30.99","",""
"07/08/2015 17:00:00 - 07/08/2015 18:00:00","BZN|DK1","Without Sequence","38.96","",""
"07/08/2015 18:00:00 - 07/08/2015 19:00:00","BZN|DK1","Without Sequence","42.30","",""
"07/08/2015 19:00:00 - 07/08/2015 20:00:00","BZN|DK1","Without Sequence","31.98","",""
"07/08/2015 20:00:00 - 07/08/2015 21:00:00","BZN|DK1","Without Sequence","29.63","",""
"07/08/2015 21:00:00 - 07/08/2015 22:00:00","BZN|DK1","Without Sequence","28.25","",""
"07/08/2015 22:00:00 - 07/08/2015 23:00:00","BZN|DK1","Without Sequence","26.29","",""
"07/08/2015 23:00:00 - 08/08/2015 00:00:00","BZN|DK1","Without Sequence","9.18","",""
"08/08/2015 00:00:00 - 08/08/2015 01:00:00","BZN|DK1","Without Sequence","9.29","",""
"08/08/2015 01:00:00 - 08/08/2015 02:00:00","BZN|DK1","Without Sequence","8.07","",""
"08/08/2015 02:00:00 - 08/08/2015 03:00:00","BZN|DK1","Without Sequence","7.58","",""
"08/08/2015 03:00:00 - 08/08/2015 04:00:00","BZN|DK1","Without Sequence","6.21","",""
"08/08/2015 04:00:00 - 08/08/2015 05:00:00","BZN|DK1","Without Sequence","4.66","",""
"08/08/2015 05:00:00 - 08/08/2015 06:00:00","BZN|DK1","Without Sequence","8.54","",""
"08/08/2015 06:00:00 - 08/08/2015 07:00:00","BZN|DK1","Without Sequence","9.59","",""
"08/08/2015 07:00:00 - 08/08/2015 08:00:00","BZN|DK1","Without Sequence","8.86","",""
"08/08/2015 08:00:00 - 08/08/2015 09:00:00","BZN|DK1","Without Sequence","9.37","",""
"08/08/2015 09:00:00 - 08/08/2015 10:00:00","BZN|DK1","Without Sequence","9.67","",""
"08/08/2015 10:00:00 - 08/08/2015 11:00:00","BZN|DK1","Without Sequence","9.81","",""
"08/08/2015 11:00:00 - 08/08/2015 12:00:00","BZN|DK1","Without Sequence","9.69","",""
"08/08/2015 12:00:00 - 08/08/2015 13:00:00","BZN|DK1","Without Sequence","9.50","",""
"08/08/2015 13:00:00 - 08/08/2015 14:00:00","BZN|DK1","Without Sequence","9.05","",""
"08/08/2015 14:00:00 - 08/08/2015 15:00:00","BZN|DK1","Without Sequence","8.27","",""
"08/08/2015 15:00:00 - 08/08/2015 16:00:00","BZN|DK1","Without Sequence","7.89","",""
"08/08/2015 16:00:00 - 08/08/2015 17:00:00","BZN|DK1","Without Sequence","7.95","",""
"08/08/2015 17:00:00 - 08/08/2015 18:00:00","BZN|DK1","Without Sequence","8.91","",""
"08/08/2015 18:00:00 - 08/08/2015 19:00:00","BZN|DK1","Without Sequence","9.13","",""
"08/08/2015 19:00:00 - 08/08/2015 20:00:00","BZN|DK1","Without Sequence","8.88","",""
"08/08/2015 20:00:00 - 08/08/2015 21:00:00","BZN|DK1","Without Sequence","9.79","",""
"08/08/2015 21:00:00 - 08/08/2015 22:00:00","BZN|DK1","Without Sequence","9.77","",""
"08/08/2015 22:00:00 - 08/08/2015 23:00:00","BZN|DK1","Without Sequence","9.70","",""
"08/08/2015 23:00:00 - 09/08/2015 00:00:00","BZN|DK1","Without Sequence","9.63","",""
"09/08/2015 00:00:00 - 09/08/2015 01:00:00","BZN|DK1","Without Sequence","9.81","",""
"09/08/2015 01:00:00 - 09/08/2015 02:00:00","BZN|DK1","Without Sequence","9.63","",""
"09/08/2015 02:00:00 - 09/08/2015 03:00:00","BZN|DK1","Without Sequence","9.53","",""
"09/08/2015 03:00:00 - 09/08/2015 04:00:00","BZN|DK1","Without Sequence","10.06","",""
"09/08/2015 04:00:00 - 09/08/2015 05:00:00","BZN|DK1","Without Sequence","10.07","",""
"09/08/2015 05:00:00 - 09/08/2015 06:00:00","BZN|DK1","Without Sequence","10.09","",""
"09/08/2015 06:00:00 - 09/08/2015 07:00:00","BZN|DK1","Without Sequence","11.47","",""
"09/08/2015 07:00:00 - 09/08/2015 08:00:00","BZN|DK1","Without Sequence","9.62","",""
"09/08/2015 08:00:00 - 09/08/2015 09:00:00","BZN|DK1","Without Sequence","9.54","",""
"09/08/2015 09:00:00 - 09/08/2015 10:00:00","BZN|DK1","Without Sequence","9.92","",""
"09/08/2015 10:00:00 - 09/08/2015 11:00:00","BZN|DK1","Without Sequence","9.99","",""
"09/08/2015 11:00:00 - 09/08/2015 12:00:00","BZN|DK1","Without Sequence","9.94","",""
"09/08/2015 12:00:00 - 09/08/2015 13:00:00","BZN|DK1","Without Sequence","9.90","",""
"09/08/2015 13:00:00 - 09/08/2015 14:00:00","BZN|DK1","Without Sequence","9.87","",""
"09/08/2015 14:00:00 - 09/08/2015 15:00:00","BZN|DK1","Without Sequence","9.86","",""
"09/08/2015 15:00:00 - 09/08/2015 16:00:00","BZN|DK1","Without Sequence","9.93","",""
"09/08/2015 16:00:00 - 09/08/2015 17:00:00","BZN|DK1","Without Sequence","10.05","",""
"09/08/2015 17:00:00 - 09/08/2015 18:00:00","BZN|DK1","Without Sequence","28.12","",""
"09/08/2015 18:00:00 - 09/08/2015 19:00:00","BZN|DK1","Without Sequence","25.52","",""
"09/08/2015 19:00:00 - 09/08/2015 20:00:00","BZN|DK1","Without Sequence","19.95","",""
"09/08/2015 20:00:00 - 09/08/2015 21:00:00","BZN|DK1","Without Sequence","36.46","",""
"09/08/2015 21:00:00 - 09/08/2015 22:00:00","BZN|DK1","Without Sequence","11.45","",""
"09/08/2015 22:00:00 - 09/08/2015 23:00:00","BZN|DK1","Without Sequence","10.12","",""
"09/08/2015 23:00:00 - 10/08/2015 00:00:00","BZN|DK1","Without Sequence","9.59","",""
"10/08/2015 00:00:00 - 10/08/2015 01:00:00","BZN|DK1","Without Sequence","9.72","",""
"10/08/2015 01:00:00 - 10/08/2015 02:00:00","BZN|DK1","Without Sequence","8.90","",""
"10/08/2015 02:00:00 - 10/08/2015 03:00:00","BZN|DK1","Without Sequence","8.55","",""
"10/08/2015 03:00:00 - 10/08/2015 04:00:00","BZN|DK1","Without Sequence","7.99","",""
"10/08/2015 04:00:00 - 10/08/2015 05:00:00","BZN|DK1","Without Sequence","8.66","",""
"10/08/2015 05:00:00 - 10/08/2015 06:00:00","BZN|DK1","Without Sequence","10.75","",""
